CE8	BACONSREBELLION_20050222.0817-CE1
EM53	BACONSREBELLION_20050222.0817-E18-42
EM54	BACONSREBELLION_20050222.0817-E5-43
EM55	BACONSREBELLION_20050222.0817-E1-44
EM56	BACONSREBELLION_20050222.0817-E18-45
EM57	BACONSREBELLION_20050222.0817-E19-46
EM58	BACONSREBELLION_20050222.0817-E18-47
EM59	BACONSREBELLION_20050222.0817-E20-48
EM60	BACONSREBELLION_20050222.0817-E21-49
EM61	BACONSREBELLION_20050222.0817-E20-50
EM62	BACONSREBELLION_20050222.0817-E20-51
EM63	BACONSREBELLION_20050222.0817-E20-52
EM64	BACONSREBELLION_20050222.0817-E22-53
EM65	BACONSREBELLION_20050222.0817-E5-54
EM66	BACONSREBELLION_20050222.0817-E32-55
EM67	BACONSREBELLION_20050222.0817-E32-56
EM68	BACONSREBELLION_20050222.0817-E32-57
EM69	BACONSREBELLION_20050222.0817-E32-58
EM70	BACONSREBELLION_20050222.0817-E18-59
EM75	BACONSREBELLION_20050222.0817-E31-60
EM71	BACONSREBELLION_20050222.0817-E23-61
EM76	BACONSREBELLION_20050222.0817-E18-62
EM72	BACONSREBELLION_20050222.0817-E32-63
EM1	BACONSREBELLION_20050222.0817-E24-64
EM2	BACONSREBELLION_20050222.0817-E25-65
EM3	BACONSREBELLION_20050222.0817-E26-66
EM4	BACONSREBELLION_20050222.0817-E27-67
EM5	BACONSREBELLION_20050222.0817-E28-68
EM6	BACONSREBELLION_20050222.0817-E29-69
EM7	BACONSREBELLION_20050222.0817-E24-70
EM8	BACONSREBELLION_20050222.0817-E30-71
EM73	BACONSREBELLION_20050222.0817-E32-72
EM10	BACONSREBELLION_20050222.0817-E32-73
EM11	BACONSREBELLION_20050222.0817-E24-74
EM12	BACONSREBELLION_20050222.0817-E33-75
R1	BACONSREBELLION_20050222.0817-R1
R2	BACONSREBELLION_20050222.0817-R2
R3	BACONSREBELLION_20050222.0817-R3
R4	BACONSREBELLION_20050222.0817-R4
R5	BACONSREBELLION_20050222.0817-R5
R6	BACONSREBELLION_20050222.0817-R6
R7	BACONSREBELLION_20050222.0817-R7
R8	BACONSREBELLION_20050222.0817-R8
R9	BACONSREBELLION_20050222.0817-R9
R10	BACONSREBELLION_20050222.0817-R10
R11	BACONSREBELLION_20050222.0817-R11
R13	BACONSREBELLION_20050222.0817-R12
RM1	BACONSREBELLION_20050222.0817-R1-1
RM2	BACONSREBELLION_20050222.0817-R2-1
RM3	BACONSREBELLION_20050222.0817-R3-1
RM4	BACONSREBELLION_20050222.0817-R4-1
RM5	BACONSREBELLION_20050222.0817-R5-1
RM6	BACONSREBELLION_20050222.0817-R6-1
RM7	BACONSREBELLION_20050222.0817-R7-1
RM8	BACONSREBELLION_20050222.0817-R8-1
RM9	BACONSREBELLION_20050222.0817-R9-1
RM10	BACONSREBELLION_20050222.0817-R10-1
RM11	BACONSREBELLION_20050222.0817-R11-1
RM13	BACONSREBELLION_20050222.0817-R12-1
Q1	BACONSREBELLION_20050222.0817-T1
Q2	BACONSREBELLION_20050222.0817-T2
Q4	BACONSREBELLION_20050222.0817-T3
Q5	BACONSREBELLION_20050222.0817-T4
Q6	BACONSREBELLION_20050222.0817-T5
Q7	BACONSREBELLION_20050222.0817-T6
Q8	BACONSREBELLION_20050222.0817-T7
Q9	BACONSREBELLION_20050222.0817-T8
