CE12	AGGRESSIVEVOICEDAILY_20050205.1954-CE1
E9	AGGRESSIVEVOICEDAILY_20050205.1954-E23
E10	AGGRESSIVEVOICEDAILY_20050205.1954-E24
E12	AGGRESSIVEVOICEDAILY_20050205.1954-E25
E13	AGGRESSIVEVOICEDAILY_20050205.1954-E26
E14	AGGRESSIVEVOICEDAILY_20050205.1954-E27
EM47	AGGRESSIVEVOICEDAILY_20050205.1954-E19-1
EM20	AGGRESSIVEVOICEDAILY_20050205.1954-E23-2
EM21	AGGRESSIVEVOICEDAILY_20050205.1954-E24-3
EM22	AGGRESSIVEVOICEDAILY_20050205.1954-E24-4
EM23	AGGRESSIVEVOICEDAILY_20050205.1954-E1-5
EM24	AGGRESSIVEVOICEDAILY_20050205.1954-E2-6
EM25	AGGRESSIVEVOICEDAILY_20050205.1954-E3-7
EM26	AGGRESSIVEVOICEDAILY_20050205.1954-E4-8
EM28	AGGRESSIVEVOICEDAILY_20050205.1954-E21-9
EM29	AGGRESSIVEVOICEDAILY_20050205.1954-E5-10
EM30	AGGRESSIVEVOICEDAILY_20050205.1954-E6-11
EM31	AGGRESSIVEVOICEDAILY_20050205.1954-E7-12
EM32	AGGRESSIVEVOICEDAILY_20050205.1954-E8-13
EM33	AGGRESSIVEVOICEDAILY_20050205.1954-E9-14
EM34	AGGRESSIVEVOICEDAILY_20050205.1954-E23-15
EM35	AGGRESSIVEVOICEDAILY_20050205.1954-E10-16
EM36	AGGRESSIVEVOICEDAILY_20050205.1954-E11-17
EM37	AGGRESSIVEVOICEDAILY_20050205.1954-E12-18
EM38	AGGRESSIVEVOICEDAILY_20050205.1954-E23-19
EM40	AGGRESSIVEVOICEDAILY_20050205.1954-E13-20
EM41	AGGRESSIVEVOICEDAILY_20050205.1954-E10-21
EM42	AGGRESSIVEVOICEDAILY_20050205.1954-E14-22
EM43	AGGRESSIVEVOICEDAILY_20050205.1954-E15-23
EM44	AGGRESSIVEVOICEDAILY_20050205.1954-E23-24
EM45	AGGRESSIVEVOICEDAILY_20050205.1954-E16-25
EM46	AGGRESSIVEVOICEDAILY_20050205.1954-E23-26
EM2	AGGRESSIVEVOICEDAILY_20050205.1954-E17-27
EM3	AGGRESSIVEVOICEDAILY_20050205.1954-E18-28
EM4	AGGRESSIVEVOICEDAILY_20050205.1954-E19-29
EM5	AGGRESSIVEVOICEDAILY_20050205.1954-E20-30
EM6	AGGRESSIVEVOICEDAILY_20050205.1954-E21-31
EM7	AGGRESSIVEVOICEDAILY_20050205.1954-E22-32
EM8	AGGRESSIVEVOICEDAILY_20050205.1954-E23-33
EM9	AGGRESSIVEVOICEDAILY_20050205.1954-E24-34
EM10	AGGRESSIVEVOICEDAILY_20050205.1954-E23-35
EM11	AGGRESSIVEVOICEDAILY_20050205.1954-E24-36
EM12	AGGRESSIVEVOICEDAILY_20050205.1954-E23-37
EM14	AGGRESSIVEVOICEDAILY_20050205.1954-E25-38
EM15	AGGRESSIVEVOICEDAILY_20050205.1954-E24-39
EM16	AGGRESSIVEVOICEDAILY_20050205.1954-E26-40
EM18	AGGRESSIVEVOICEDAILY_20050205.1954-E27-41
EM19	AGGRESSIVEVOICEDAILY_20050205.1954-E24-42
R1	AGGRESSIVEVOICEDAILY_20050205.1954-R1
R2	AGGRESSIVEVOICEDAILY_20050205.1954-R2
R3	AGGRESSIVEVOICEDAILY_20050205.1954-R3
R4	AGGRESSIVEVOICEDAILY_20050205.1954-R4
R5	AGGRESSIVEVOICEDAILY_20050205.1954-R5
R6	AGGRESSIVEVOICEDAILY_20050205.1954-R6
R7	AGGRESSIVEVOICEDAILY_20050205.1954-R7
R8	AGGRESSIVEVOICEDAILY_20050205.1954-R8
R9	AGGRESSIVEVOICEDAILY_20050205.1954-R9
R10	AGGRESSIVEVOICEDAILY_20050205.1954-R10
R11	AGGRESSIVEVOICEDAILY_20050205.1954-R11
RM1	AGGRESSIVEVOICEDAILY_20050205.1954-R1-1
RM2	AGGRESSIVEVOICEDAILY_20050205.1954-R2-1
RM3	AGGRESSIVEVOICEDAILY_20050205.1954-R3-1
RM4	AGGRESSIVEVOICEDAILY_20050205.1954-R4-1
RM5	AGGRESSIVEVOICEDAILY_20050205.1954-R5-1
RM7	AGGRESSIVEVOICEDAILY_20050205.1954-R6-1
RM8	AGGRESSIVEVOICEDAILY_20050205.1954-R7-1
RM9	AGGRESSIVEVOICEDAILY_20050205.1954-R8-1
RM10	AGGRESSIVEVOICEDAILY_20050205.1954-R9-1
RM11	AGGRESSIVEVOICEDAILY_20050205.1954-R10-1
RM12	AGGRESSIVEVOICEDAILY_20050205.1954-R11-1
V1	AGGRESSIVEVOICEDAILY_20050205.1954-EV1
V2	AGGRESSIVEVOICEDAILY_20050205.1954-EV2
V3	AGGRESSIVEVOICEDAILY_20050205.1954-EV3
VM1	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-2
VM3	AGGRESSIVEVOICEDAILY_20050205.1954-EV2-1
VM4	AGGRESSIVEVOICEDAILY_20050205.1954-EV3-1
VM5	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-3
Q1	AGGRESSIVEVOICEDAILY_20050205.1954-T1
Q2	AGGRESSIVEVOICEDAILY_20050205.1954-T2
Q5	AGGRESSIVEVOICEDAILY_20050205.1954-V1
Q6	AGGRESSIVEVOICEDAILY_20050205.1954-V2
Q7	AGGRESSIVEVOICEDAILY_20050205.1954-V3
Q10	AGGRESSIVEVOICEDAILY_20050205.1954-T3
Q11	AGGRESSIVEVOICEDAILY_20050205.1954-T4
Q12	AGGRESSIVEVOICEDAILY_20050205.1954-T5
Q13	AGGRESSIVEVOICEDAILY_20050205.1954-T6
Q14	AGGRESSIVEVOICEDAILY_20050205.1954-T7
Q15	AGGRESSIVEVOICEDAILY_20050205.1954-T8
Q16	AGGRESSIVEVOICEDAILY_20050205.1954-T9
Q17	AGGRESSIVEVOICEDAILY_20050205.1954-T10
Q18	AGGRESSIVEVOICEDAILY_20050205.1954-T11
Q19	AGGRESSIVEVOICEDAILY_20050205.1954-T12
Q20	AGGRESSIVEVOICEDAILY_20050205.1954-V4
Q21	AGGRESSIVEVOICEDAILY_20050205.1954-T13
QM5	AGGRESSIVEVOICEDAILY_20050205.1954-V1-1
QM6	AGGRESSIVEVOICEDAILY_20050205.1954-V2-1
QM7	AGGRESSIVEVOICEDAILY_20050205.1954-V3-1
QM20	AGGRESSIVEVOICEDAILY_20050205.1954-V4-1
