CE7	MARKBACKER_20041216.0656-CE1
EM20	MARKBACKER_20041216.0656-E32-78
EM21	MARKBACKER_20041216.0656-E33-79
R1	MARKBACKER_20041216.0656-R1
R3	MARKBACKER_20041216.0656-R2
R4	MARKBACKER_20041216.0656-R3
R6	MARKBACKER_20041216.0656-R4
R7	MARKBACKER_20041216.0656-R5
R8	MARKBACKER_20041216.0656-R6
RM1	MARKBACKER_20041216.0656-R1-1
RM3	MARKBACKER_20041216.0656-R2-1
RM4	MARKBACKER_20041216.0656-R3-1
RM6	MARKBACKER_20041216.0656-R4-1
RM7	MARKBACKER_20041216.0656-R5-1
RM8	MARKBACKER_20041216.0656-R6-1
V1	MARKBACKER_20041216.0656-EV1
V2	MARKBACKER_20041216.0656-EV2
V3	MARKBACKER_20041216.0656-EV3
V4	MARKBACKER_20041216.0656-EV4
VM2	MARKBACKER_20041216.0656-EV2-1
VM3	MARKBACKER_20041216.0656-EV3-1
VM4	MARKBACKER_20041216.0656-EV4-1
VM1	MARKBACKER_20041216.0656-EV1-1
Q1	MARKBACKER_20041216.0656-T1
Q2	MARKBACKER_20041216.0656-T2
Q3	MARKBACKER_20041216.0656-T3
Q4	MARKBACKER_20041216.0656-T4
Q5	MARKBACKER_20041216.0656-T5
Q6	MARKBACKER_20041216.0656-T6
Q7	MARKBACKER_20041216.0656-T7
Q8	MARKBACKER_20041216.0656-V1
Q9	MARKBACKER_20041216.0656-V2
Q10	MARKBACKER_20041216.0656-T8
Q11	MARKBACKER_20041216.0656-V3
QM8	MARKBACKER_20041216.0656-V1-1
QM9	MARKBACKER_20041216.0656-V2-1
QM11	MARKBACKER_20041216.0656-V3-1
