CE8	MARKBACKER_20041112.0707-CE1
EM33	MARKBACKER_20041112.0707-E3-14
EM34	MARKBACKER_20041112.0707-E8-15
EM35	MARKBACKER_20041112.0707-E3-16
EM36	MARKBACKER_20041112.0707-E3-17
EM37	MARKBACKER_20041112.0707-E3-18
EM38	MARKBACKER_20041112.0707-E4-19
EM39	MARKBACKER_20041112.0707-E3-20
EM40	MARKBACKER_20041112.0707-E9-21
EM41	MARKBACKER_20041112.0707-E48-22
EM42	MARKBACKER_20041112.0707-E4-23
EM43	MARKBACKER_20041112.0707-E10-24
EM44	MARKBACKER_20041112.0707-E3-25
EM45	MARKBACKER_20041112.0707-E4-26
EM46	MARKBACKER_20041112.0707-E9-27
EM47	MARKBACKER_20041112.0707-E3-28
EM48	MARKBACKER_20041112.0707-E3-29
EM49	MARKBACKER_20041112.0707-E11-30
EM50	MARKBACKER_20041112.0707-E3-31
EM51	MARKBACKER_20041112.0707-E12-32
EM52	MARKBACKER_20041112.0707-E13-33
EM53	MARKBACKER_20041112.0707-E14-34
EM54	MARKBACKER_20041112.0707-E15-35
EM65	MARKBACKER_20041112.0707-E18-36
EM55	MARKBACKER_20041112.0707-E3-37
EM56	MARKBACKER_20041112.0707-E16-38
EM57	MARKBACKER_20041112.0707-E11-39
EM58	MARKBACKER_20041112.0707-E18-40
EM59	MARKBACKER_20041112.0707-E17-41
EM66	MARKBACKER_20041112.0707-E3-42
EM67	MARKBACKER_20041112.0707-E4-43
EM68	MARKBACKER_20041112.0707-E19-44
EM69	MARKBACKER_20041112.0707-E20-45
EM70	MARKBACKER_20041112.0707-E21-46
EM71	MARKBACKER_20041112.0707-E22-47
EM72	MARKBACKER_20041112.0707-E23-48
EM73	MARKBACKER_20041112.0707-E3-49
EM74	MARKBACKER_20041112.0707-E24-50
EM75	MARKBACKER_20041112.0707-E4-51
EM76	MARKBACKER_20041112.0707-E25-52
EM77	MARKBACKER_20041112.0707-E26-53
EM78	MARKBACKER_20041112.0707-E27-54
EM79	MARKBACKER_20041112.0707-E25-55
EM80	MARKBACKER_20041112.0707-E27-56
EM123	MARKBACKER_20041112.0707-E18-57
EM82	MARKBACKER_20041112.0707-E28-58
EM83	MARKBACKER_20041112.0707-E3-59
EM84	MARKBACKER_20041112.0707-E29-60
EM85	MARKBACKER_20041112.0707-E30-61
EM86	MARKBACKER_20041112.0707-E4-62
EM87	MARKBACKER_20041112.0707-E31-63
EM88	MARKBACKER_20041112.0707-E32-64
EM89	MARKBACKER_20041112.0707-E33-65
EM90	MARKBACKER_20041112.0707-E34-66
EM91	MARKBACKER_20041112.0707-E34-67
EM92	MARKBACKER_20041112.0707-E35-68
EM93	MARKBACKER_20041112.0707-E3-69
EM94	MARKBACKER_20041112.0707-E28-70
EM95	MARKBACKER_20041112.0707-E4-71
EM96	MARKBACKER_20041112.0707-E14-72
EM97	MARKBACKER_20041112.0707-E36-73
EM98	MARKBACKER_20041112.0707-E37-74
EM99	MARKBACKER_20041112.0707-E38-75
EM100	MARKBACKER_20041112.0707-E38-76
EM101	MARKBACKER_20041112.0707-E18-77
EM102	MARKBACKER_20041112.0707-E39-78
EM103	MARKBACKER_20041112.0707-E40-79
EM105	MARKBACKER_20041112.0707-E41-80
EM104	MARKBACKER_20041112.0707-E39-81
EM106	MARKBACKER_20041112.0707-E18-82
EM2	MARKBACKER_20041112.0707-E47-83
EM107	MARKBACKER_20041112.0707-E3-84
EM108	MARKBACKER_20041112.0707-E3-85
EM109	MARKBACKER_20041112.0707-E3-86
EM110	MARKBACKER_20041112.0707-E42-87
EM111	MARKBACKER_20041112.0707-E3-88
EM112	MARKBACKER_20041112.0707-E3-89
EM113	MARKBACKER_20041112.0707-E18-90
EM114	MARKBACKER_20041112.0707-E18-91
EM115	MARKBACKER_20041112.0707-E43-92
EM116	MARKBACKER_20041112.0707-E18-93
EM117	MARKBACKER_20041112.0707-E14-94
EM118	MARKBACKER_20041112.0707-E44-95
EM119	MARKBACKER_20041112.0707-E45-96
EM120	MARKBACKER_20041112.0707-E14-97
EM121	MARKBACKER_20041112.0707-E4-98
EM81	MARKBACKER_20041112.0707-E46-99
EM122	MARKBACKER_20041112.0707-E4-100
EM3	MARKBACKER_20041112.0707-E48-101
EM63	MARKBACKER_20041112.0707-E3-102
EM64	MARKBACKER_20041112.0707-E4-103
EM4	MARKBACKER_20041112.0707-E49-104
EM5	MARKBACKER_20041112.0707-E48-105
EM6	MARKBACKER_20041112.0707-E18-106
EM7	MARKBACKER_20041112.0707-E18-107
EM8	MARKBACKER_20041112.0707-E50-108
EM9	MARKBACKER_20041112.0707-E51-109
EM10	MARKBACKER_20041112.0707-E52-110
EM11	MARKBACKER_20041112.0707-E18-111
EM12	MARKBACKER_20041112.0707-E53-112
EM13	MARKBACKER_20041112.0707-E54-113
EM14	MARKBACKER_20041112.0707-E18-114
EM16	MARKBACKER_20041112.0707-E55-115
EM17	MARKBACKER_20041112.0707-E18-116
EM18	MARKBACKER_20041112.0707-E50-117
EM19	MARKBACKER_20041112.0707-E18-118
EM20	MARKBACKER_20041112.0707-E56-119
R1	MARKBACKER_20041112.0707-R1
R2	MARKBACKER_20041112.0707-R2
R3	MARKBACKER_20041112.0707-R3
R4	MARKBACKER_20041112.0707-R4
R5	MARKBACKER_20041112.0707-R5
R6	MARKBACKER_20041112.0707-R6
R7	MARKBACKER_20041112.0707-R7
R8	MARKBACKER_20041112.0707-R8
RM1	MARKBACKER_20041112.0707-R1-1
RM2	MARKBACKER_20041112.0707-R2-1
RM3	MARKBACKER_20041112.0707-R3-1
RM4	MARKBACKER_20041112.0707-R4-1
RM5	MARKBACKER_20041112.0707-R5-1
RM6	MARKBACKER_20041112.0707-R6-1
RM7	MARKBACKER_20041112.0707-R7-1
RM8	MARKBACKER_20041112.0707-R8-1
V2	MARKBACKER_20041112.0707-EV1
VM2	MARKBACKER_20041112.0707-EV1-1
Q1	MARKBACKER_20041112.0707-T1
Q2	MARKBACKER_20041112.0707-T2
Q3	MARKBACKER_20041112.0707-T3
Q4	MARKBACKER_20041112.0707-T4
Q5	MARKBACKER_20041112.0707-T5
Q6	MARKBACKER_20041112.0707-T6
Q7	MARKBACKER_20041112.0707-T7
Q8	MARKBACKER_20041112.0707-T8
