CE12	MARKBACKER_20041119.1002-CE1
E30	MARKBACKER_20041119.1002-E18
E31	MARKBACKER_20041119.1002-E19
E1	MARKBACKER_20041119.1002-E20
E32	MARKBACKER_20041119.1002-E21
E33	MARKBACKER_20041119.1002-E22
E34	MARKBACKER_20041119.1002-E23
E2	MARKBACKER_20041119.1002-E24
E3	MARKBACKER_20041119.1002-E25
E4	MARKBACKER_20041119.1002-E26
E5	MARKBACKER_20041119.1002-E27
E6	MARKBACKER_20041119.1002-E28
E7	MARKBACKER_20041119.1002-E29
E8	MARKBACKER_20041119.1002-E30
E9	MARKBACKER_20041119.1002-E31
E10	MARKBACKER_20041119.1002-E32
E11	MARKBACKER_20041119.1002-E33
E12	MARKBACKER_20041119.1002-E34
EM1	MARKBACKER_20041119.1002-E20-1
EM19	MARKBACKER_20041119.1002-E27-2
EM20	MARKBACKER_20041119.1002-E27-3
EM21	MARKBACKER_20041119.1002-E2-4
EM22	MARKBACKER_20041119.1002-E27-5
EM23	MARKBACKER_20041119.1002-E28-6
EM24	MARKBACKER_20041119.1002-E27-7
EM25	MARKBACKER_20041119.1002-E27-8
EM26	MARKBACKER_20041119.1002-E28-9
EM27	MARKBACKER_20041119.1002-E27-10
EM28	MARKBACKER_20041119.1002-E24-11
EM29	MARKBACKER_20041119.1002-E27-12
EM30	MARKBACKER_20041119.1002-E28-13
EM31	MARKBACKER_20041119.1002-E28-14
EM32	MARKBACKER_20041119.1002-E3-15
EM33	MARKBACKER_20041119.1002-E4-16
EM34	MARKBACKER_20041119.1002-E5-17
EM35	MARKBACKER_20041119.1002-E5-18
EM36	MARKBACKER_20041119.1002-E6-19
EM37	MARKBACKER_20041119.1002-E7-20
EM38	MARKBACKER_20041119.1002-E5-21
EM39	MARKBACKER_20041119.1002-E8-22
EM40	MARKBACKER_20041119.1002-E9-23
EM41	MARKBACKER_20041119.1002-E27-24
EM42	MARKBACKER_20041119.1002-E28-25
EM43	MARKBACKER_20041119.1002-E30-26
EM44	MARKBACKER_20041119.1002-E28-27
EM74	MARKBACKER_20041119.1002-E24-28
EM45	MARKBACKER_20041119.1002-E24-29
EM46	MARKBACKER_20041119.1002-E10-30
EM47	MARKBACKER_20041119.1002-E11-31
EM48	MARKBACKER_20041119.1002-E11-32
EM49	MARKBACKER_20041119.1002-E24-33
EM50	MARKBACKER_20041119.1002-E24-34
EM51	MARKBACKER_20041119.1002-E12-35
EM52	MARKBACKER_20041119.1002-E24-36
EM53	MARKBACKER_20041119.1002-E12-37
EM54	MARKBACKER_20041119.1002-E27-38
EM55	MARKBACKER_20041119.1002-E13-39
EM56	MARKBACKER_20041119.1002-E14-40
EM57	MARKBACKER_20041119.1002-E15-41
EM58	MARKBACKER_20041119.1002-E16-42
EM59	MARKBACKER_20041119.1002-E17-43
EM60	MARKBACKER_20041119.1002-E18-44
EM61	MARKBACKER_20041119.1002-E19-45
EM62	MARKBACKER_20041119.1002-E21-46
EM63	MARKBACKER_20041119.1002-E19-47
EM64	MARKBACKER_20041119.1002-E22-48
EM65	MARKBACKER_20041119.1002-E21-49
EM66	MARKBACKER_20041119.1002-E24-50
EM68	MARKBACKER_20041119.1002-E24-51
EM69	MARKBACKER_20041119.1002-E28-52
EM67	MARKBACKER_20041119.1002-E27-53
EM70	MARKBACKER_20041119.1002-E23-54
EM71	MARKBACKER_20041119.1002-E28-55
EM72	MARKBACKER_20041119.1002-E27-56
EM73	MARKBACKER_20041119.1002-E24-57
EM2	MARKBACKER_20041119.1002-E24-58
EM3	MARKBACKER_20041119.1002-E25-59
EM4	MARKBACKER_20041119.1002-E26-60
EM5	MARKBACKER_20041119.1002-E27-61
EM6	MARKBACKER_20041119.1002-E28-62
EM7	MARKBACKER_20041119.1002-E29-63
EM8	MARKBACKER_20041119.1002-E30-64
EM9	MARKBACKER_20041119.1002-E27-65
EM10	MARKBACKER_20041119.1002-E28-66
EM11	MARKBACKER_20041119.1002-E30-67
EM12	MARKBACKER_20041119.1002-E24-68
EM13	MARKBACKER_20041119.1002-E27-69
EM14	MARKBACKER_20041119.1002-E31-70
EM15	MARKBACKER_20041119.1002-E32-71
EM16	MARKBACKER_20041119.1002-E33-72
EM17	MARKBACKER_20041119.1002-E34-73
EM18	MARKBACKER_20041119.1002-E1-74
R1	MARKBACKER_20041119.1002-R1
R2	MARKBACKER_20041119.1002-R2
R3	MARKBACKER_20041119.1002-R3
RM1	MARKBACKER_20041119.1002-R1-1
RM2	MARKBACKER_20041119.1002-R2-1
RM3	MARKBACKER_20041119.1002-R3-1
V1	MARKBACKER_20041119.1002-EV1
VM1	MARKBACKER_20041119.1002-EV1-1
Q1	MARKBACKER_20041119.1002-T1
Q2	MARKBACKER_20041119.1002-T2
Q3	MARKBACKER_20041119.1002-T3
Q4	MARKBACKER_20041119.1002-T4
Q5	MARKBACKER_20041119.1002-T5
Q6	MARKBACKER_20041119.1002-T6
Q7	MARKBACKER_20041119.1002-T7
