CE9	MARKETVIEW_20041211.1845-CE1
EM12	MARKETVIEW_20041211.1845-E44-86
EM13	MARKETVIEW_20041211.1845-E44-87
EM14	MARKETVIEW_20041211.1845-E45-88
EM15	MARKETVIEW_20041211.1845-E45-89
EM16	MARKETVIEW_20041211.1845-E46-90
EM17	MARKETVIEW_20041211.1845-E45-91
EM18	MARKETVIEW_20041211.1845-E47-92
EM19	MARKETVIEW_20041211.1845-E47-93
EM20	MARKETVIEW_20041211.1845-E48-94
R1	MARKETVIEW_20041211.1845-R1
R2	MARKETVIEW_20041211.1845-R2
RM1	MARKETVIEW_20041211.1845-R1-1
RM2	MARKETVIEW_20041211.1845-R2-1
V1	MARKETVIEW_20041211.1845-EV1
VM1	MARKETVIEW_20041211.1845-EV1-1
Q1	MARKETVIEW_20041211.1845-T1
Q2	MARKETVIEW_20041211.1845-T2
Q3	MARKETVIEW_20041211.1845-T3
Q4	MARKETVIEW_20041211.1845-T4
Q5	MARKETVIEW_20041211.1845-V1
Q7	MARKETVIEW_20041211.1845-T5
Q8	MARKETVIEW_20041211.1845-T6
Q10	MARKETVIEW_20041211.1845-V2
Q11	MARKETVIEW_20041211.1845-V3
Q13	MARKETVIEW_20041211.1845-T7
Q14	MARKETVIEW_20041211.1845-V4
Q15	MARKETVIEW_20041211.1845-T8
QM5	MARKETVIEW_20041211.1845-V1-1
QM10	MARKETVIEW_20041211.1845-V2-1
QM11	MARKETVIEW_20041211.1845-V3-1
QM14	MARKETVIEW_20041211.1845-V4-1
