CE9	MARKBACKER_20041202.0711-CE1
EM75	MARKBACKER_20041202.0711-E26-54
EM76	MARKBACKER_20041202.0711-E26-55
EM77	MARKBACKER_20041202.0711-E26-56
EM78	MARKBACKER_20041202.0711-E26-57
EM79	MARKBACKER_20041202.0711-E9-58
EM81	MARKBACKER_20041202.0711-E27-59
EM82	MARKBACKER_20041202.0711-E9-60
EM83	MARKBACKER_20041202.0711-E24-61
EM84	MARKBACKER_20041202.0711-E24-62
EM85	MARKBACKER_20041202.0711-E28-63
EM86	MARKBACKER_20041202.0711-E33-64
EM87	MARKBACKER_20041202.0711-E33-65
EM88	MARKBACKER_20041202.0711-E29-66
EM2	MARKBACKER_20041202.0711-E30-67
EM3	MARKBACKER_20041202.0711-E30-68
EM4	MARKBACKER_20041202.0711-E31-69
EM89	MARKBACKER_20041202.0711-E9-70
EM6	MARKBACKER_20041202.0711-E32-71
EM7	MARKBACKER_20041202.0711-E30-72
EM8	MARKBACKER_20041202.0711-E30-73
EM9	MARKBACKER_20041202.0711-E33-74
EM10	MARKBACKER_20041202.0711-E33-75
EM11	MARKBACKER_20041202.0711-E34-76
EM12	MARKBACKER_20041202.0711-E33-77
EM13	MARKBACKER_20041202.0711-E35-78
EM14	MARKBACKER_20041202.0711-E36-79
EM15	MARKBACKER_20041202.0711-E37-80
EM16	MARKBACKER_20041202.0711-E38-81
EM17	MARKBACKER_20041202.0711-E30-82
EM18	MARKBACKER_20041202.0711-E39-83
EM19	MARKBACKER_20041202.0711-E40-84
EM20	MARKBACKER_20041202.0711-E30-85
R1	MARKBACKER_20041202.0711-R1
R2	MARKBACKER_20041202.0711-R2
R3	MARKBACKER_20041202.0711-R3
R5	MARKBACKER_20041202.0711-R4
RM1	MARKBACKER_20041202.0711-R1-1
RM2	MARKBACKER_20041202.0711-R2-1
RM3	MARKBACKER_20041202.0711-R3-1
RM5	MARKBACKER_20041202.0711-R4-1
V1	MARKBACKER_20041202.0711-EV1
VM1	MARKBACKER_20041202.0711-EV1-1
Q1	MARKBACKER_20041202.0711-T1
Q2	MARKBACKER_20041202.0711-T2
Q3	MARKBACKER_20041202.0711-T3
Q4	MARKBACKER_20041202.0711-T4
Q5	MARKBACKER_20041202.0711-T5
Q6	MARKBACKER_20041202.0711-T6
Q7	MARKBACKER_20041202.0711-T7
Q8	MARKBACKER_20041202.0711-T8
Q9	MARKBACKER_20041202.0711-T9
Q10	MARKBACKER_20041202.0711-T10
Q11	MARKBACKER_20041202.0711-T11
