CE11	FLOPPINGACES_20041228.0927.010-CE1
E37	FLOPPINGACES_20041228.0927.010-E19
E38	FLOPPINGACES_20041228.0927.010-E20
E39	FLOPPINGACES_20041228.0927.010-E21
E40	FLOPPINGACES_20041228.0927.010-E22
E41	FLOPPINGACES_20041228.0927.010-E23
E43	FLOPPINGACES_20041228.0927.010-E24
E44	FLOPPINGACES_20041228.0927.010-E25
E45	FLOPPINGACES_20041228.0927.010-E26
E46	FLOPPINGACES_20041228.0927.010-E27
E47	FLOPPINGACES_20041228.0927.010-E28
E48	FLOPPINGACES_20041228.0927.010-E29
E49	FLOPPINGACES_20041228.0927.010-E30
E50	FLOPPINGACES_20041228.0927.010-E31
E51	FLOPPINGACES_20041228.0927.010-E32
E52	FLOPPINGACES_20041228.0927.010-E33
E53	FLOPPINGACES_20041228.0927.010-E34
E54	FLOPPINGACES_20041228.0927.010-E35
E55	FLOPPINGACES_20041228.0927.010-E36
E56	FLOPPINGACES_20041228.0927.010-E37
E57	FLOPPINGACES_20041228.0927.010-E38
E58	FLOPPINGACES_20041228.0927.010-E39
E59	FLOPPINGACES_20041228.0927.010-E40
E60	FLOPPINGACES_20041228.0927.010-E41
E62	FLOPPINGACES_20041228.0927.010-E42
E63	FLOPPINGACES_20041228.0927.010-E43
E2	FLOPPINGACES_20041228.0927.010-E44
E3	FLOPPINGACES_20041228.0927.010-E45
E4	FLOPPINGACES_20041228.0927.010-E46
E5	FLOPPINGACES_20041228.0927.010-E47
E6	FLOPPINGACES_20041228.0927.010-E48
E7	FLOPPINGACES_20041228.0927.010-E49
E42	FLOPPINGACES_20041228.0927.010-E50
E9	FLOPPINGACES_20041228.0927.010-E51
E11	FLOPPINGACES_20041228.0927.010-E52
E13	FLOPPINGACES_20041228.0927.010-E53
E14	FLOPPINGACES_20041228.0927.010-E54
E15	FLOPPINGACES_20041228.0927.010-E55
EM1	FLOPPINGACES_20041228.0927.010-E18-1
EM79	FLOPPINGACES_20041228.0927.010-E24-2
EM67	FLOPPINGACES_20041228.0927.010-E23-3
EM80	FLOPPINGACES_20041228.0927.010-E25-4
EM68	FLOPPINGACES_20041228.0927.010-E23-5
EM20	FLOPPINGACES_20041228.0927.010-E2-6
EM21	FLOPPINGACES_20041228.0927.010-E3-7
EM22	FLOPPINGACES_20041228.0927.010-E4-8
EM23	FLOPPINGACES_20041228.0927.010-E3-9
EM24	FLOPPINGACES_20041228.0927.010-E46-10
EM25	FLOPPINGACES_20041228.0927.010-E46-11
EM26	FLOPPINGACES_20041228.0927.010-E5-12
EM27	FLOPPINGACES_20041228.0927.010-E46-13
EM28	FLOPPINGACES_20041228.0927.010-E46-14
EM29	FLOPPINGACES_20041228.0927.010-E3-15
EM30	FLOPPINGACES_20041228.0927.010-E6-16
EM31	FLOPPINGACES_20041228.0927.010-E7-17
EM32	FLOPPINGACES_20041228.0927.010-E8-18
EM33	FLOPPINGACES_20041228.0927.010-E46-19
EM34	FLOPPINGACES_20041228.0927.010-E3-20
EM35	FLOPPINGACES_20041228.0927.010-E6-21
EM36	FLOPPINGACES_20041228.0927.010-E46-22
EM37	FLOPPINGACES_20041228.0927.010-E9-23
EM38	FLOPPINGACES_20041228.0927.010-E9-24
EM39	FLOPPINGACES_20041228.0927.010-E10-25
EM40	FLOPPINGACES_20041228.0927.010-E11-26
EM41	FLOPPINGACES_20041228.0927.010-E11-27
EM42	FLOPPINGACES_20041228.0927.010-E12-28
EM43	FLOPPINGACES_20041228.0927.010-E1-29
EM44	FLOPPINGACES_20041228.0927.010-E13-30
EM45	FLOPPINGACES_20041228.0927.010-E46-31
EM46	FLOPPINGACES_20041228.0927.010-E1-32
EM47	FLOPPINGACES_20041228.0927.010-E14-33
EM48	FLOPPINGACES_20041228.0927.010-E14-34
EM49	FLOPPINGACES_20041228.0927.010-E14-35
EM50	FLOPPINGACES_20041228.0927.010-E15-36
EM51	FLOPPINGACES_20041228.0927.010-E46-37
EM52	FLOPPINGACES_20041228.0927.010-E46-38
EM53	FLOPPINGACES_20041228.0927.010-E16-39
EM54	FLOPPINGACES_20041228.0927.010-E46-40
EM55	FLOPPINGACES_20041228.0927.010-E46-41
EM56	FLOPPINGACES_20041228.0927.010-E46-42
EM57	FLOPPINGACES_20041228.0927.010-E17-43
EM58	FLOPPINGACES_20041228.0927.010-E19-44
EM59	FLOPPINGACES_20041228.0927.010-E17-45
EM60	FLOPPINGACES_20041228.0927.010-E17-46
EM61	FLOPPINGACES_20041228.0927.010-E20-47
EM62	FLOPPINGACES_20041228.0927.010-E21-48
EM63	FLOPPINGACES_20041228.0927.010-E22-49
EM64	FLOPPINGACES_20041228.0927.010-E23-50
EM65	FLOPPINGACES_20041228.0927.010-E23-51
EM69	FLOPPINGACES_20041228.0927.010-E23-52
EM70	FLOPPINGACES_20041228.0927.010-E50-53
EM71	FLOPPINGACES_20041228.0927.010-E47-54
EM74	FLOPPINGACES_20041228.0927.010-E24-55
EM75	FLOPPINGACES_20041228.0927.010-E47-56
EM76	FLOPPINGACES_20041228.0927.010-E46-57
EM81	FLOPPINGACES_20041228.0927.010-E26-58
EM82	FLOPPINGACES_20041228.0927.010-E25-59
EM83	FLOPPINGACES_20041228.0927.010-E25-60
EM84	FLOPPINGACES_20041228.0927.010-E25-61
EM85	FLOPPINGACES_20041228.0927.010-E25-62
EM86	FLOPPINGACES_20041228.0927.010-E47-63
EM87	FLOPPINGACES_20041228.0927.010-E24-64
EM88	FLOPPINGACES_20041228.0927.010-E25-65
EM89	FLOPPINGACES_20041228.0927.010-E25-66
EM90	FLOPPINGACES_20041228.0927.010-E25-67
EM91	FLOPPINGACES_20041228.0927.010-E27-68
EM92	FLOPPINGACES_20041228.0927.010-E27-69
EM93	FLOPPINGACES_20041228.0927.010-E47-70
EM94	FLOPPINGACES_20041228.0927.010-E24-71
EM95	FLOPPINGACES_20041228.0927.010-E28-72
EM96	FLOPPINGACES_20041228.0927.010-E18-73
EM97	FLOPPINGACES_20041228.0927.010-E22-74
EM98	FLOPPINGACES_20041228.0927.010-E29-75
EM99	FLOPPINGACES_20041228.0927.010-E47-76
EM100	FLOPPINGACES_20041228.0927.010-E29-77
EM101	FLOPPINGACES_20041228.0927.010-E30-78
EM102	FLOPPINGACES_20041228.0927.010-E30-79
EM103	FLOPPINGACES_20041228.0927.010-E31-80
EM104	FLOPPINGACES_20041228.0927.010-E47-81
EM105	FLOPPINGACES_20041228.0927.010-E28-82
EM106	FLOPPINGACES_20041228.0927.010-E28-83
EM107	FLOPPINGACES_20041228.0927.010-E28-84
EM108	FLOPPINGACES_20041228.0927.010-E32-85
EM109	FLOPPINGACES_20041228.0927.010-E32-86
EM110	FLOPPINGACES_20041228.0927.010-E33-87
EM111	FLOPPINGACES_20041228.0927.010-E34-88
EM2	FLOPPINGACES_20041228.0927.010-E44-89
EM112	FLOPPINGACES_20041228.0927.010-E32-90
EM113	FLOPPINGACES_20041228.0927.010-E18-91
EM114	FLOPPINGACES_20041228.0927.010-E28-92
EM115	FLOPPINGACES_20041228.0927.010-E18-93
EM116	FLOPPINGACES_20041228.0927.010-E47-94
EM117	FLOPPINGACES_20041228.0927.010-E35-95
EM118	FLOPPINGACES_20041228.0927.010-E36-96
EM119	FLOPPINGACES_20041228.0927.010-E18-97
EM120	FLOPPINGACES_20041228.0927.010-E37-98
EM121	FLOPPINGACES_20041228.0927.010-E38-99
EM122	FLOPPINGACES_20041228.0927.010-E38-100
EM123	FLOPPINGACES_20041228.0927.010-E39-101
EM124	FLOPPINGACES_20041228.0927.010-E40-102
EM125	FLOPPINGACES_20041228.0927.010-E18-103
EM126	FLOPPINGACES_20041228.0927.010-E47-104
EM127	FLOPPINGACES_20041228.0927.010-E38-105
EM128	FLOPPINGACES_20041228.0927.010-E41-106
EM129	FLOPPINGACES_20041228.0927.010-E38-107
EM130	FLOPPINGACES_20041228.0927.010-E38-108
EM131	FLOPPINGACES_20041228.0927.010-E38-109
EM132	FLOPPINGACES_20041228.0927.010-E38-110
EM133	FLOPPINGACES_20041228.0927.010-E42-111
EM134	FLOPPINGACES_20041228.0927.010-E28-112
EM135	FLOPPINGACES_20041228.0927.010-E24-113
EM136	FLOPPINGACES_20041228.0927.010-E43-114
EM3	FLOPPINGACES_20041228.0927.010-E18-115
EM4	FLOPPINGACES_20041228.0927.010-E18-116
EM5	FLOPPINGACES_20041228.0927.010-E45-117
EM6	FLOPPINGACES_20041228.0927.010-E45-118
EM7	FLOPPINGACES_20041228.0927.010-E44-119
EM78	FLOPPINGACES_20041228.0927.010-E1-120
EM9	FLOPPINGACES_20041228.0927.010-E46-121
EM10	FLOPPINGACES_20041228.0927.010-E48-122
EM11	FLOPPINGACES_20041228.0927.010-E49-123
EM66	FLOPPINGACES_20041228.0927.010-E50-124
EM13	FLOPPINGACES_20041228.0927.010-E51-125
EM12	FLOPPINGACES_20041228.0927.010-E52-126
EM14	FLOPPINGACES_20041228.0927.010-E53-127
EM15	FLOPPINGACES_20041228.0927.010-E54-128
EM16	FLOPPINGACES_20041228.0927.010-E55-129
R1	FLOPPINGACES_20041228.0927.010-R1
R2	FLOPPINGACES_20041228.0927.010-R2
R4	FLOPPINGACES_20041228.0927.010-R3
R5	FLOPPINGACES_20041228.0927.010-R4
R6	FLOPPINGACES_20041228.0927.010-R5
R7	FLOPPINGACES_20041228.0927.010-R6
R8	FLOPPINGACES_20041228.0927.010-R7
R9	FLOPPINGACES_20041228.0927.010-R8
R10	FLOPPINGACES_20041228.0927.010-R9
R11	FLOPPINGACES_20041228.0927.010-R10
R12	FLOPPINGACES_20041228.0927.010-R11
R13	FLOPPINGACES_20041228.0927.010-R12
R14	FLOPPINGACES_20041228.0927.010-R13
RM1	FLOPPINGACES_20041228.0927.010-R1-1
RM2	FLOPPINGACES_20041228.0927.010-R2-1
RM4	FLOPPINGACES_20041228.0927.010-R3-1
RM5	FLOPPINGACES_20041228.0927.010-R4-1
RM6	FLOPPINGACES_20041228.0927.010-R5-1
RM7	FLOPPINGACES_20041228.0927.010-R6-1
RM8	FLOPPINGACES_20041228.0927.010-R7-1
RM9	FLOPPINGACES_20041228.0927.010-R8-1
RM10	FLOPPINGACES_20041228.0927.010-R9-1
RM11	FLOPPINGACES_20041228.0927.010-R10-1
RM12	FLOPPINGACES_20041228.0927.010-R11-1
RM13	FLOPPINGACES_20041228.0927.010-R12-1
RM14	FLOPPINGACES_20041228.0927.010-R13-1
V1	FLOPPINGACES_20041228.0927.010-EV1
V3	FLOPPINGACES_20041228.0927.010-EV2
V4	FLOPPINGACES_20041228.0927.010-EV3
V5	FLOPPINGACES_20041228.0927.010-EV4
V6	FLOPPINGACES_20041228.0927.010-EV5
V7	FLOPPINGACES_20041228.0927.010-EV6
V8	FLOPPINGACES_20041228.0927.010-EV7
V9	FLOPPINGACES_20041228.0927.010-EV8
V10	FLOPPINGACES_20041228.0927.010-EV9
V11	FLOPPINGACES_20041228.0927.010-EV10
V12	FLOPPINGACES_20041228.0927.010-EV11
V13	FLOPPINGACES_20041228.0927.010-EV12
VM1	FLOPPINGACES_20041228.0927.010-EV1-1
VM3	FLOPPINGACES_20041228.0927.010-EV2-1
VM4	FLOPPINGACES_20041228.0927.010-EV3-1
VM5	FLOPPINGACES_20041228.0927.010-EV3-2
VM6	FLOPPINGACES_20041228.0927.010-EV4-1
VM7	FLOPPINGACES_20041228.0927.010-EV5-1
VM8	FLOPPINGACES_20041228.0927.010-EV6-1
VM9	FLOPPINGACES_20041228.0927.010-EV7-1
VM10	FLOPPINGACES_20041228.0927.010-EV8-1
VM11	FLOPPINGACES_20041228.0927.010-EV8-2
VM12	FLOPPINGACES_20041228.0927.010-EV9-1
VM13	FLOPPINGACES_20041228.0927.010-EV10-1
VM14	FLOPPINGACES_20041228.0927.010-EV11-1
VM15	FLOPPINGACES_20041228.0927.010-EV12-1
Q1	FLOPPINGACES_20041228.0927.010-T1
Q2	FLOPPINGACES_20041228.0927.010-T2
Q3	FLOPPINGACES_20041228.0927.010-T3
Q4	FLOPPINGACES_20041228.0927.010-T4
Q5	FLOPPINGACES_20041228.0927.010-T5
Q6	FLOPPINGACES_20041228.0927.010-T6
Q7	FLOPPINGACES_20041228.0927.010-T7
