CE7	MARKBACKER_20041103.1300-CE1
EM50	MARKBACKER_20041103.1300-E19-29
EM51	MARKBACKER_20041103.1300-E19-30
EM52	MARKBACKER_20041103.1300-E19-31
EM53	MARKBACKER_20041103.1300-E19-32
EM54	MARKBACKER_20041103.1300-E19-33
EM55	MARKBACKER_20041103.1300-E19-34
EM56	MARKBACKER_20041103.1300-E19-35
EM57	MARKBACKER_20041103.1300-E19-36
EM58	MARKBACKER_20041103.1300-E19-37
EM59	MARKBACKER_20041103.1300-E19-38
EM60	MARKBACKER_20041103.1300-E17-39
EM62	MARKBACKER_20041103.1300-E18-40
EM63	MARKBACKER_20041103.1300-E19-41
EM64	MARKBACKER_20041103.1300-E19-42
EM65	MARKBACKER_20041103.1300-E19-43
EM66	MARKBACKER_20041103.1300-E37-44
EM67	MARKBACKER_20041103.1300-E19-45
EM68	MARKBACKER_20041103.1300-E19-46
EM69	MARKBACKER_20041103.1300-E20-47
EM70	MARKBACKER_20041103.1300-E21-48
EM71	MARKBACKER_20041103.1300-E19-49
EM72	MARKBACKER_20041103.1300-E22-50
EM73	MARKBACKER_20041103.1300-E23-51
EM74	MARKBACKER_20041103.1300-E24-52
EM75	MARKBACKER_20041103.1300-E19-53
EM76	MARKBACKER_20041103.1300-E19-54
EM77	MARKBACKER_20041103.1300-E25-55
EM78	MARKBACKER_20041103.1300-E26-56
EM84	MARKBACKER_20041103.1300-E27-57
EM79	MARKBACKER_20041103.1300-E36-58
EM80	MARKBACKER_20041103.1300-E35-59
EM81	MARKBACKER_20041103.1300-E1-60
EM82	MARKBACKER_20041103.1300-E28-61
EM83	MARKBACKER_20041103.1300-E29-62
EM85	MARKBACKER_20041103.1300-E19-63
EM2	MARKBACKER_20041103.1300-E19-64
EM86	MARKBACKER_20041103.1300-E30-65
EM3	MARKBACKER_20041103.1300-E19-66
EM4	MARKBACKER_20041103.1300-E19-67
EM61	MARKBACKER_20041103.1300-E19-68
EM6	MARKBACKER_20041103.1300-E31-69
EM7	MARKBACKER_20041103.1300-E19-70
EM8	MARKBACKER_20041103.1300-E32-71
EM9	MARKBACKER_20041103.1300-E19-72
EM10	MARKBACKER_20041103.1300-E19-73
EM11	MARKBACKER_20041103.1300-E19-74
EM12	MARKBACKER_20041103.1300-E19-75
EM13	MARKBACKER_20041103.1300-E33-76
EM14	MARKBACKER_20041103.1300-E34-77
EM15	MARKBACKER_20041103.1300-E35-78
EM16	MARKBACKER_20041103.1300-E36-79
EM17	MARKBACKER_20041103.1300-E19-80
EM18	MARKBACKER_20041103.1300-E38-81
EM19	MARKBACKER_20041103.1300-E19-82
EM20	MARKBACKER_20041103.1300-E39-83
EM21	MARKBACKER_20041103.1300-E39-84
EM22	MARKBACKER_20041103.1300-E39-85
R1	MARKBACKER_20041103.1300-R1
R2	MARKBACKER_20041103.1300-R2
R3	MARKBACKER_20041103.1300-R3
R4	MARKBACKER_20041103.1300-R4
RM1	MARKBACKER_20041103.1300-R1-1
RM2	MARKBACKER_20041103.1300-R2-1
RM3	MARKBACKER_20041103.1300-R3-1
RM4	MARKBACKER_20041103.1300-R4-1
Q1	MARKBACKER_20041103.1300-T1
Q2	MARKBACKER_20041103.1300-T2
Q3	MARKBACKER_20041103.1300-V1
Q4	MARKBACKER_20041103.1300-T3
Q5	MARKBACKER_20041103.1300-T4
Q8	MARKBACKER_20041103.1300-T5
Q9	MARKBACKER_20041103.1300-T6
Q10	MARKBACKER_20041103.1300-T7
Q11	MARKBACKER_20041103.1300-T8
Q12	MARKBACKER_20041103.1300-T9
Q13	MARKBACKER_20041103.1300-T10
Q14	MARKBACKER_20041103.1300-T11
Q15	MARKBACKER_20041103.1300-T12
Q16	MARKBACKER_20041103.1300-T13
Q17	MARKBACKER_20041103.1300-T14
Q18	MARKBACKER_20041103.1300-T15
Q20	MARKBACKER_20041103.1300-T16
Q21	MARKBACKER_20041103.1300-T17
Q22	MARKBACKER_20041103.1300-V2
Q23	MARKBACKER_20041103.1300-T18
Q24	MARKBACKER_20041103.1300-T19
Q25	MARKBACKER_20041103.1300-T20
Q26	MARKBACKER_20041103.1300-T21
QM3	MARKBACKER_20041103.1300-V1-1
QM22	MARKBACKER_20041103.1300-V2-1
