CE10	MARKBACKER_20050105.1526-CE1
EM72	MARKBACKER_20050105.1526-E53-59
EM73	MARKBACKER_20050105.1526-E24-60
EM74	MARKBACKER_20050105.1526-E27-61
EM75	MARKBACKER_20050105.1526-E28-62
EM76	MARKBACKER_20050105.1526-E53-63
EM77	MARKBACKER_20050105.1526-E53-64
EM78	MARKBACKER_20050105.1526-E29-65
EM79	MARKBACKER_20050105.1526-E30-66
EM80	MARKBACKER_20050105.1526-E29-67
EM81	MARKBACKER_20050105.1526-E31-68
EM82	MARKBACKER_20050105.1526-E32-69
EM92	MARKBACKER_20050105.1526-E33-70
EM93	MARKBACKER_20050105.1526-E34-71
EM94	MARKBACKER_20050105.1526-E35-72
EM95	MARKBACKER_20050105.1526-E8-73
EM96	MARKBACKER_20050105.1526-E56-74
EM97	MARKBACKER_20050105.1526-E36-75
EM98	MARKBACKER_20050105.1526-E56-76
EM99	MARKBACKER_20050105.1526-E37-77
EM100	MARKBACKER_20050105.1526-E38-78
EM101	MARKBACKER_20050105.1526-E39-79
EM102	MARKBACKER_20050105.1526-E33-80
EM103	MARKBACKER_20050105.1526-E39-81
EM104	MARKBACKER_20050105.1526-E56-82
EM105	MARKBACKER_20050105.1526-E40-83
EM106	MARKBACKER_20050105.1526-E40-84
EM107	MARKBACKER_20050105.1526-E40-85
EM108	MARKBACKER_20050105.1526-E42-86
EM109	MARKBACKER_20050105.1526-E56-87
EM110	MARKBACKER_20050105.1526-E43-88
EM112	MARKBACKER_20050105.1526-E40-89
EM111	MARKBACKER_20050105.1526-E40-90
EM113	MARKBACKER_20050105.1526-E40-91
EM114	MARKBACKER_20050105.1526-E40-92
EM115	MARKBACKER_20050105.1526-E53-93
EM116	MARKBACKER_20050105.1526-E44-94
EM117	MARKBACKER_20050105.1526-E44-95
EM118	MARKBACKER_20050105.1526-E53-96
EM119	MARKBACKER_20050105.1526-E53-97
EM120	MARKBACKER_20050105.1526-E45-98
EM121	MARKBACKER_20050105.1526-E27-99
EM122	MARKBACKER_20050105.1526-E46-100
EM123	MARKBACKER_20050105.1526-E47-101
EM124	MARKBACKER_20050105.1526-E48-102
EM125	MARKBACKER_20050105.1526-E49-103
EM126	MARKBACKER_20050105.1526-E50-104
EM2	MARKBACKER_20050105.1526-E52-105
EM128	MARKBACKER_20050105.1526-E52-106
EM127	MARKBACKER_20050105.1526-E51-107
EM3	MARKBACKER_20050105.1526-E53-108
EM4	MARKBACKER_20050105.1526-E54-109
EM5	MARKBACKER_20050105.1526-E52-110
EM6	MARKBACKER_20050105.1526-E52-111
EM7	MARKBACKER_20050105.1526-E52-112
EM15	MARKBACKER_20050105.1526-E57-113
EM9	MARKBACKER_20050105.1526-E55-114
EM10	MARKBACKER_20050105.1526-E56-115
EM11	MARKBACKER_20050105.1526-E53-116
EM12	MARKBACKER_20050105.1526-E56-117
EM13	MARKBACKER_20050105.1526-E53-118
EM14	MARKBACKER_20050105.1526-E53-119
EM16	MARKBACKER_20050105.1526-E58-120
EM17	MARKBACKER_20050105.1526-E56-121
EM18	MARKBACKER_20050105.1526-E52-122
EM19	MARKBACKER_20050105.1526-E59-123
EM20	MARKBACKER_20050105.1526-E1-124
R3	MARKBACKER_20050105.1526-R1
R1	MARKBACKER_20050105.1526-R2
R2	MARKBACKER_20050105.1526-R3
R4	MARKBACKER_20050105.1526-R4
R5	MARKBACKER_20050105.1526-R5
R6	MARKBACKER_20050105.1526-R6
R7	MARKBACKER_20050105.1526-R7
R8	MARKBACKER_20050105.1526-R8
R9	MARKBACKER_20050105.1526-R9
R10	MARKBACKER_20050105.1526-R10
R11	MARKBACKER_20050105.1526-R11
R14	MARKBACKER_20050105.1526-R12
R15	MARKBACKER_20050105.1526-R13
R16	MARKBACKER_20050105.1526-R14
RM3	MARKBACKER_20050105.1526-R1-1
RM4	MARKBACKER_20050105.1526-R4-1
RM1	MARKBACKER_20050105.1526-R2-1
RM2	MARKBACKER_20050105.1526-R3-1
RM5	MARKBACKER_20050105.1526-R4-2
RM6	MARKBACKER_20050105.1526-R6-1
RM7	MARKBACKER_20050105.1526-R7-1
RM8	MARKBACKER_20050105.1526-R8-1
RM9	MARKBACKER_20050105.1526-R9-1
RM10	MARKBACKER_20050105.1526-R10-1
RM11	MARKBACKER_20050105.1526-R11-1
RM14	MARKBACKER_20050105.1526-R12-1
RM15	MARKBACKER_20050105.1526-R13-1
RM16	MARKBACKER_20050105.1526-R14-1
V1	MARKBACKER_20050105.1526-EV1
V2	MARKBACKER_20050105.1526-EV2
V3	MARKBACKER_20050105.1526-EV3
V4	MARKBACKER_20050105.1526-EV4
VM1	MARKBACKER_20050105.1526-EV1-1
VM2	MARKBACKER_20050105.1526-EV2-1
VM3	MARKBACKER_20050105.1526-EV3-1
VM4	MARKBACKER_20050105.1526-EV4-1
VM5	MARKBACKER_20050105.1526-EV3-2
Q2	MARKBACKER_20050105.1526-T1
Q3	MARKBACKER_20050105.1526-T2
Q4	MARKBACKER_20050105.1526-T3
Q5	MARKBACKER_20050105.1526-T4
Q6	MARKBACKER_20050105.1526-T5
Q7	MARKBACKER_20050105.1526-T6
Q8	MARKBACKER_20050105.1526-T7
Q9	MARKBACKER_20050105.1526-T8
Q10	MARKBACKER_20050105.1526-T9
Q11	MARKBACKER_20050105.1526-T10
Q12	MARKBACKER_20050105.1526-V1
Q13	MARKBACKER_20050105.1526-T11
Q14	MARKBACKER_20050105.1526-V2
Q15	MARKBACKER_20050105.1526-T12
Q16	MARKBACKER_20050105.1526-T13
Q17	MARKBACKER_20050105.1526-T14
Q18	MARKBACKER_20050105.1526-T15
Q19	MARKBACKER_20050105.1526-T16
Q20	MARKBACKER_20050105.1526-T17
Q21	MARKBACKER_20050105.1526-T18
Q22	MARKBACKER_20050105.1526-T19
Q23	MARKBACKER_20050105.1526-T20
Q24	MARKBACKER_20050105.1526-T21
Q25	MARKBACKER_20050105.1526-T22
Q26	MARKBACKER_20050105.1526-T23
Q1	MARKBACKER_20050105.1526-T24
QM12	MARKBACKER_20050105.1526-V1-1
QM14	MARKBACKER_20050105.1526-V2-1
