CE10	MARKBACKER_20050103.0829-CE1
EM2	MARKBACKER_20050103.0829-E20-58
EM78	MARKBACKER_20050103.0829-E20-59
EM3	MARKBACKER_20050103.0829-E25-60
EM4	MARKBACKER_20050103.0829-E26-61
EM5	MARKBACKER_20050103.0829-E27-62
EM6	MARKBACKER_20050103.0829-E28-63
EM7	MARKBACKER_20050103.0829-E29-64
EM8	MARKBACKER_20050103.0829-E25-65
EM9	MARKBACKER_20050103.0829-E20-66
EM10	MARKBACKER_20050103.0829-E30-67
EM11	MARKBACKER_20050103.0829-E20-68
EM12	MARKBACKER_20050103.0829-E31-69
EM13	MARKBACKER_20050103.0829-E32-70
EM14	MARKBACKER_20050103.0829-E33-71
EM15	MARKBACKER_20050103.0829-E34-72
EM16	MARKBACKER_20050103.0829-E35-73
EM17	MARKBACKER_20050103.0829-E36-74
EM18	MARKBACKER_20050103.0829-E34-75
EM19	MARKBACKER_20050103.0829-E20-76
R1	MARKBACKER_20050103.0829-R1
R2	MARKBACKER_20050103.0829-R2
R3	MARKBACKER_20050103.0829-R3
R5	MARKBACKER_20050103.0829-R4
R6	MARKBACKER_20050103.0829-R5
R7	MARKBACKER_20050103.0829-R6
R8	MARKBACKER_20050103.0829-R7
R9	MARKBACKER_20050103.0829-R8
R10	MARKBACKER_20050103.0829-R9
R11	MARKBACKER_20050103.0829-R10
RM1	MARKBACKER_20050103.0829-R1-1
RM2	MARKBACKER_20050103.0829-R2-1
RM3	MARKBACKER_20050103.0829-R3-1
RM5	MARKBACKER_20050103.0829-R4-1
RM6	MARKBACKER_20050103.0829-R5-1
RM7	MARKBACKER_20050103.0829-R6-1
RM8	MARKBACKER_20050103.0829-R7-1
RM9	MARKBACKER_20050103.0829-R8-1
RM10	MARKBACKER_20050103.0829-R9-1
RM11	MARKBACKER_20050103.0829-R10-1
V6	MARKBACKER_20050103.0829-EV1
V1	MARKBACKER_20050103.0829-EV2
V2	MARKBACKER_20050103.0829-EV3
V3	MARKBACKER_20050103.0829-EV4
V5	MARKBACKER_20050103.0829-EV5
VM6	MARKBACKER_20050103.0829-EV1-1
VM1	MARKBACKER_20050103.0829-EV2-1
VM2	MARKBACKER_20050103.0829-EV3-1
VM3	MARKBACKER_20050103.0829-EV4-1
VM5	MARKBACKER_20050103.0829-EV5-1
Q1	MARKBACKER_20050103.0829-T1
Q2	MARKBACKER_20050103.0829-T2
Q3	MARKBACKER_20050103.0829-T3
Q4	MARKBACKER_20050103.0829-T4
Q5	MARKBACKER_20050103.0829-T5
Q6	MARKBACKER_20050103.0829-V1
Q7	MARKBACKER_20050103.0829-T6
Q8	MARKBACKER_20050103.0829-T7
Q9	MARKBACKER_20050103.0829-T8
Q10	MARKBACKER_20050103.0829-T9
Q11	MARKBACKER_20050103.0829-T10
Q12	MARKBACKER_20050103.0829-T11
Q13	MARKBACKER_20050103.0829-T12
Q14	MARKBACKER_20050103.0829-T13
Q15	MARKBACKER_20050103.0829-T14
Q16	MARKBACKER_20050103.0829-T15
Q17	MARKBACKER_20050103.0829-T16
Q18	MARKBACKER_20050103.0829-V2
Q19	MARKBACKER_20050103.0829-T17
QM6	MARKBACKER_20050103.0829-V1-1
QM18	MARKBACKER_20050103.0829-V2-1
