CE19	MARKETVIEW_20041209.1401-CE1
EM50	MARKETVIEW_20041209.1401-E14-31
EM2	MARKETVIEW_20041209.1401-E13-32
EM3	MARKETVIEW_20041209.1401-E15-33
EM4	MARKETVIEW_20041209.1401-E13-34
EM5	MARKETVIEW_20041209.1401-E16-35
EM6	MARKETVIEW_20041209.1401-E17-36
EM7	MARKETVIEW_20041209.1401-E18-37
EM8	MARKETVIEW_20041209.1401-E19-38
EM9	MARKETVIEW_20041209.1401-E13-39
EM10	MARKETVIEW_20041209.1401-E19-40
EM11	MARKETVIEW_20041209.1401-E20-41
EM12	MARKETVIEW_20041209.1401-E16-42
EM13	MARKETVIEW_20041209.1401-E21-43
EM14	MARKETVIEW_20041209.1401-E21-44
EM15	MARKETVIEW_20041209.1401-E22-45
EM16	MARKETVIEW_20041209.1401-E23-46
EM17	MARKETVIEW_20041209.1401-E23-47
EM18	MARKETVIEW_20041209.1401-E24-48
EM19	MARKETVIEW_20041209.1401-E13-49
R1	MARKETVIEW_20041209.1401-R1
R3	MARKETVIEW_20041209.1401-R2
R4	MARKETVIEW_20041209.1401-R3
RM1	MARKETVIEW_20041209.1401-R1-1
RM3	MARKETVIEW_20041209.1401-R2-1
RM4	MARKETVIEW_20041209.1401-R3-1
V1	MARKETVIEW_20041209.1401-EV1
V2	MARKETVIEW_20041209.1401-EV2
V3	MARKETVIEW_20041209.1401-EV3
V4	MARKETVIEW_20041209.1401-EV4
V5	MARKETVIEW_20041209.1401-EV5
V6	MARKETVIEW_20041209.1401-EV6
VM1	MARKETVIEW_20041209.1401-EV1-1
VM2	MARKETVIEW_20041209.1401-EV2-1
VM3	MARKETVIEW_20041209.1401-EV3-1
VM4	MARKETVIEW_20041209.1401-EV4-1
VM5	MARKETVIEW_20041209.1401-EV5-1
VM6	MARKETVIEW_20041209.1401-EV6-1
Q1	MARKETVIEW_20041209.1401-T1
Q2	MARKETVIEW_20041209.1401-T2
Q3	MARKETVIEW_20041209.1401-V1
Q4	MARKETVIEW_20041209.1401-V2
Q5	MARKETVIEW_20041209.1401-T3
Q6	MARKETVIEW_20041209.1401-T4
Q7	MARKETVIEW_20041209.1401-V3
Q8	MARKETVIEW_20041209.1401-V4
Q9	MARKETVIEW_20041209.1401-V5
Q11	MARKETVIEW_20041209.1401-T5
Q12	MARKETVIEW_20041209.1401-T6
QM3	MARKETVIEW_20041209.1401-V1-1
QM4	MARKETVIEW_20041209.1401-V2-1
QM7	MARKETVIEW_20041209.1401-V3-1
QM8	MARKETVIEW_20041209.1401-V4-1
QM9	MARKETVIEW_20041209.1401-V5-1
