CE10	MARKBACKER_20041117.1107-CE1
EM55	MARKBACKER_20041117.1107-E6-36
EM2	MARKBACKER_20041117.1107-E15-37
EM3	MARKBACKER_20041117.1107-E16-38
EM4	MARKBACKER_20041117.1107-E17-39
EM5	MARKBACKER_20041117.1107-E18-40
EM6	MARKBACKER_20041117.1107-E19-41
EM7	MARKBACKER_20041117.1107-E19-42
EM8	MARKBACKER_20041117.1107-E20-43
EM9	MARKBACKER_20041117.1107-E21-44
EM10	MARKBACKER_20041117.1107-E17-45
EM11	MARKBACKER_20041117.1107-E17-46
EM12	MARKBACKER_20041117.1107-E17-47
EM13	MARKBACKER_20041117.1107-E17-48
EM14	MARKBACKER_20041117.1107-E22-49
EM15	MARKBACKER_20041117.1107-E17-50
EM16	MARKBACKER_20041117.1107-E17-51
EM17	MARKBACKER_20041117.1107-E22-52
EM18	MARKBACKER_20041117.1107-E24-53
EM19	MARKBACKER_20041117.1107-E23-54
EM20	MARKBACKER_20041117.1107-E1-55
R1	MARKBACKER_20041117.1107-R1
R4	MARKBACKER_20041117.1107-R2
RM1	MARKBACKER_20041117.1107-R1-1
RM4	MARKBACKER_20041117.1107-R2-1
V1	MARKBACKER_20041117.1107-EV1
V2	MARKBACKER_20041117.1107-EV2
V3	MARKBACKER_20041117.1107-EV3
V4	MARKBACKER_20041117.1107-EV4
V5	MARKBACKER_20041117.1107-EV5
V6	MARKBACKER_20041117.1107-EV6
V7	MARKBACKER_20041117.1107-EV7
VM1	MARKBACKER_20041117.1107-EV1-1
VM2	MARKBACKER_20041117.1107-EV2-1
VM3	MARKBACKER_20041117.1107-EV3-1
VM5	MARKBACKER_20041117.1107-EV4-1
VM6	MARKBACKER_20041117.1107-EV5-1
VM7	MARKBACKER_20041117.1107-EV1-2
VM8	MARKBACKER_20041117.1107-EV6-1
VM9	MARKBACKER_20041117.1107-EV7-1
VM10	MARKBACKER_20041117.1107-EV7-2
VM11	MARKBACKER_20041117.1107-EV1-3
Q1	MARKBACKER_20041117.1107-T1
Q2	MARKBACKER_20041117.1107-T2
Q3	MARKBACKER_20041117.1107-T3
Q4	MARKBACKER_20041117.1107-T4
Q5	MARKBACKER_20041117.1107-V1
Q6	MARKBACKER_20041117.1107-V2
Q7	MARKBACKER_20041117.1107-T5
Q8	MARKBACKER_20041117.1107-V3
Q9	MARKBACKER_20041117.1107-V4
Q10	MARKBACKER_20041117.1107-T6
Q11	MARKBACKER_20041117.1107-T7
Q12	MARKBACKER_20041117.1107-V5
Q14	MARKBACKER_20041117.1107-V6
QM5	MARKBACKER_20041117.1107-V1-1
QM6	MARKBACKER_20041117.1107-V2-1
QM8	MARKBACKER_20041117.1107-V3-1
QM9	MARKBACKER_20041117.1107-V4-1
QM12	MARKBACKER_20041117.1107-V5-1
QM14	MARKBACKER_20041117.1107-V6-1
