CE9	MARKBACKER_20041220.0919-CE1
EM36	MARKBACKER_20041220.0919-E4-16
EM37	MARKBACKER_20041220.0919-E4-17
EM38	MARKBACKER_20041220.0919-E5-18
EM39	MARKBACKER_20041220.0919-E7-19
EM40	MARKBACKER_20041220.0919-E6-20
EM41	MARKBACKER_20041220.0919-E26-21
EM42	MARKBACKER_20041220.0919-E8-22
EM43	MARKBACKER_20041220.0919-E26-23
EM44	MARKBACKER_20041220.0919-E16-24
EM45	MARKBACKER_20041220.0919-E9-25
EM46	MARKBACKER_20041220.0919-E10-26
EM47	MARKBACKER_20041220.0919-E26-27
EM48	MARKBACKER_20041220.0919-E23-28
EM49	MARKBACKER_20041220.0919-E16-29
EM50	MARKBACKER_20041220.0919-E16-30
EM51	MARKBACKER_20041220.0919-E3-31
EM52	MARKBACKER_20041220.0919-E16-32
EM53	MARKBACKER_20041220.0919-E11-33
EM54	MARKBACKER_20041220.0919-E23-34
EM55	MARKBACKER_20041220.0919-E12-35
EM56	MARKBACKER_20041220.0919-E13-36
EM57	MARKBACKER_20041220.0919-E13-37
EM58	MARKBACKER_20041220.0919-E12-38
EM59	MARKBACKER_20041220.0919-E24-39
EM60	MARKBACKER_20041220.0919-E26-40
EM61	MARKBACKER_20041220.0919-E14-41
EM62	MARKBACKER_20041220.0919-E26-42
EM63	MARKBACKER_20041220.0919-E3-43
EM64	MARKBACKER_20041220.0919-E16-44
EM65	MARKBACKER_20041220.0919-E21-45
EM66	MARKBACKER_20041220.0919-E15-46
EM67	MARKBACKER_20041220.0919-E17-47
EM68	MARKBACKER_20041220.0919-E26-48
EM69	MARKBACKER_20041220.0919-E18-49
EM70	MARKBACKER_20041220.0919-E19-50
EM71	MARKBACKER_20041220.0919-E20-51
EM73	MARKBACKER_20041220.0919-E16-52
EM72	MARKBACKER_20041220.0919-E10-53
EM2	MARKBACKER_20041220.0919-E16-54
EM3	MARKBACKER_20041220.0919-E16-55
EM4	MARKBACKER_20041220.0919-E16-56
EM5	MARKBACKER_20041220.0919-E21-57
EM6	MARKBACKER_20041220.0919-E22-58
EM7	MARKBACKER_20041220.0919-E23-59
EM8	MARKBACKER_20041220.0919-E25-60
EM9	MARKBACKER_20041220.0919-E27-61
EM10	MARKBACKER_20041220.0919-E26-62
EM11	MARKBACKER_20041220.0919-E23-63
EM12	MARKBACKER_20041220.0919-E23-64
EM13	MARKBACKER_20041220.0919-E23-65
EM14	MARKBACKER_20041220.0919-E28-66
EM15	MARKBACKER_20041220.0919-E23-67
EM16	MARKBACKER_20041220.0919-E29-68
EM17	MARKBACKER_20041220.0919-E21-69
EM18	MARKBACKER_20041220.0919-E23-70
EM19	MARKBACKER_20041220.0919-E23-71
EM20	MARKBACKER_20041220.0919-E26-72
EM21	MARKBACKER_20041220.0919-E29-73
R1	MARKBACKER_20041220.0919-R1
R2	MARKBACKER_20041220.0919-R2
R3	MARKBACKER_20041220.0919-R3
R4	MARKBACKER_20041220.0919-R4
RM1	MARKBACKER_20041220.0919-R1-1
RM2	MARKBACKER_20041220.0919-R2-1
RM3	MARKBACKER_20041220.0919-R3-1
RM4	MARKBACKER_20041220.0919-R4-1
V1	MARKBACKER_20041220.0919-EV1
V2	MARKBACKER_20041220.0919-EV2
V3	MARKBACKER_20041220.0919-EV3
V4	MARKBACKER_20041220.0919-EV4
V5	MARKBACKER_20041220.0919-EV5
V6	MARKBACKER_20041220.0919-EV6
V7	MARKBACKER_20041220.0919-EV7
V8	MARKBACKER_20041220.0919-EV8
V9	MARKBACKER_20041220.0919-EV9
V10	MARKBACKER_20041220.0919-EV10
VM1	MARKBACKER_20041220.0919-EV1-1
VM2	MARKBACKER_20041220.0919-EV2-1
VM3	MARKBACKER_20041220.0919-EV1-2
VM4	MARKBACKER_20041220.0919-EV1-3
VM5	MARKBACKER_20041220.0919-EV3-1
VM6	MARKBACKER_20041220.0919-EV4-1
VM7	MARKBACKER_20041220.0919-EV3-2
VM8	MARKBACKER_20041220.0919-EV5-1
VM9	MARKBACKER_20041220.0919-EV6-1
VM10	MARKBACKER_20041220.0919-EV6-2
VM11	MARKBACKER_20041220.0919-EV7-1
VM12	MARKBACKER_20041220.0919-EV8-1
VM13	MARKBACKER_20041220.0919-EV9-1
VM14	MARKBACKER_20041220.0919-EV1-4
VM15	MARKBACKER_20041220.0919-EV10-1
Q1	MARKBACKER_20041220.0919-T1
Q2	MARKBACKER_20041220.0919-T2
Q3	MARKBACKER_20041220.0919-T3
Q4	MARKBACKER_20041220.0919-T4
Q5	MARKBACKER_20041220.0919-T5
Q6	MARKBACKER_20041220.0919-T6
Q7	MARKBACKER_20041220.0919-T7
Q8	MARKBACKER_20041220.0919-T8
Q10	MARKBACKER_20041220.0919-T9
Q11	MARKBACKER_20041220.0919-T10
Q12	MARKBACKER_20041220.0919-T11
