CE16	BACONSREBELLION_20050218.1214-CE1
EM25	BACONSREBELLION_20050218.1214-E1-7
EM28	BACONSREBELLION_20050218.1214-E2-8
EM29	BACONSREBELLION_20050218.1214-E3-9
EM30	BACONSREBELLION_20050218.1214-E4-10
EM31	BACONSREBELLION_20050218.1214-E5-11
EM33	BACONSREBELLION_20050218.1214-E6-12
EM34	BACONSREBELLION_20050218.1214-E6-13
EM35	BACONSREBELLION_20050218.1214-E7-14
EM36	BACONSREBELLION_20050218.1214-E8-15
EM37	BACONSREBELLION_20050218.1214-E9-16
EM38	BACONSREBELLION_20050218.1214-E10-17
EM39	BACONSREBELLION_20050218.1214-E11-18
EM41	BACONSREBELLION_20050218.1214-E12-19
EM42	BACONSREBELLION_20050218.1214-E8-20
EM43	BACONSREBELLION_20050218.1214-E13-21
EM45	BACONSREBELLION_20050218.1214-E14-22
EM46	BACONSREBELLION_20050218.1214-E15-23
EM47	BACONSREBELLION_20050218.1214-E16-24
EM48	BACONSREBELLION_20050218.1214-E8-25
EM49	BACONSREBELLION_20050218.1214-E17-26
EM50	BACONSREBELLION_20050218.1214-E4-27
EM51	BACONSREBELLION_20050218.1214-E8-28
EM53	BACONSREBELLION_20050218.1214-E8-29
EM54	BACONSREBELLION_20050218.1214-E19-30
EM55	BACONSREBELLION_20050218.1214-E20-31
EM56	BACONSREBELLION_20050218.1214-E8-32
EM57	BACONSREBELLION_20050218.1214-E21-33
EM58	BACONSREBELLION_20050218.1214-E17-34
EM59	BACONSREBELLION_20050218.1214-E17-35
EM60	BACONSREBELLION_20050218.1214-E23-36
EM61	BACONSREBELLION_20050218.1214-E24-37
EM62	BACONSREBELLION_20050218.1214-E25-38
EM63	BACONSREBELLION_20050218.1214-E23-39
EM65	BACONSREBELLION_20050218.1214-E26-40
EM66	BACONSREBELLION_20050218.1214-E4-41
EM67	BACONSREBELLION_20050218.1214-E18-42
EM69	BACONSREBELLION_20050218.1214-E27-43
EM70	BACONSREBELLION_20050218.1214-E25-44
EM71	BACONSREBELLION_20050218.1214-E18-45
EM72	BACONSREBELLION_20050218.1214-E27-46
EM73	BACONSREBELLION_20050218.1214-E28-47
EM2	BACONSREBELLION_20050218.1214-E29-48
EM3	BACONSREBELLION_20050218.1214-E30-49
EM4	BACONSREBELLION_20050218.1214-E31-50
EM5	BACONSREBELLION_20050218.1214-E32-51
EM18	BACONSREBELLION_20050218.1214-E33-52
EM7	BACONSREBELLION_20050218.1214-E34-53
EM8	BACONSREBELLION_20050218.1214-E34-54
EM9	BACONSREBELLION_20050218.1214-E34-55
EM10	BACONSREBELLION_20050218.1214-E35-56
EM11	BACONSREBELLION_20050218.1214-E31-57
EM12	BACONSREBELLION_20050218.1214-E36-58
EM13	BACONSREBELLION_20050218.1214-E37-59
EM14	BACONSREBELLION_20050218.1214-E38-60
EM15	BACONSREBELLION_20050218.1214-E39-61
EM16	BACONSREBELLION_20050218.1214-E37-62
EM74	BACONSREBELLION_20050218.1214-E4-63
EM75	BACONSREBELLION_20050218.1214-E4-64
R3	BACONSREBELLION_20050218.1214-R1
R4	BACONSREBELLION_20050218.1214-R2
RM3	BACONSREBELLION_20050218.1214-R1-1
RM4	BACONSREBELLION_20050218.1214-R2-1
Q1	BACONSREBELLION_20050218.1214-T1
Q2	BACONSREBELLION_20050218.1214-T2
Q3	BACONSREBELLION_20050218.1214-T3
Q4	BACONSREBELLION_20050218.1214-T4
Q5	BACONSREBELLION_20050218.1214-T5
