CE9	ANN20001124.1500.0090-CE1
EM19	ANN20001124.1500.0090-E14-58
EM20	ANN20001124.1500.0090-E21-59
EM21	ANN20001124.1500.0090-E14-60
EM22	ANN20001124.1500.0090-E1-61
R1	ANN20001124.1500.0090-R1
R2	ANN20001124.1500.0090-R2
R3	ANN20001124.1500.0090-R3
R4	ANN20001124.1500.0090-R4
R5	ANN20001124.1500.0090-R5
R6	ANN20001124.1500.0090-R6
R7	ANN20001124.1500.0090-R7
R8	ANN20001124.1500.0090-R8
RM1	ANN20001124.1500.0090-R1-1
RM2	ANN20001124.1500.0090-R2-1
RM3	ANN20001124.1500.0090-R3-1
RM4	ANN20001124.1500.0090-R1-2
RM5	ANN20001124.1500.0090-R5-1
RM6	ANN20001124.1500.0090-R6-1
RM7	ANN20001124.1500.0090-R7-1
RM8	ANN20001124.1500.0090-R5-2
V4	ANN20001124.1500.0090-EV1
V5	ANN20001124.1500.0090-EV2
V6	ANN20001124.1500.0090-EV3
V7	ANN20001124.1500.0090-EV4
V8	ANN20001124.1500.0090-EV5
V9	ANN20001124.1500.0090-EV6
V10	ANN20001124.1500.0090-EV7
V11	ANN20001124.1500.0090-EV8
V12	ANN20001124.1500.0090-EV9
V13	ANN20001124.1500.0090-EV10
VM3	ANN20001124.1500.0090-EV1-1
VM4	ANN20001124.1500.0090-EV2-1
VM5	ANN20001124.1500.0090-EV3-1
VM6	ANN20001124.1500.0090-EV4-1
VM7	ANN20001124.1500.0090-EV5-1
VM8	ANN20001124.1500.0090-EV6-1
VM9	ANN20001124.1500.0090-EV7-1
VM10	ANN20001124.1500.0090-EV8-1
VM11	ANN20001124.1500.0090-EV9-1
VM12	ANN20001124.1500.0090-EV10-1
Q1	ANN20001124.1500.0090-T1
