CE9	ANN20001223.0900.0102-CE1
EM88	ANN20001223.0900.0102-E35-63
EM91	ANN20001223.0900.0102-E5-64
EM93	ANN20001223.0900.0102-E32-65
EM94	ANN20001223.0900.0102-E21-66
EM95	ANN20001223.0900.0102-E20-67
EM96	ANN20001223.0900.0102-E20-68
EM97	ANN20001223.0900.0102-E22-69
EM98	ANN20001223.0900.0102-E1-70
EM99	ANN20001223.0900.0102-E1-71
EM100	ANN20001223.0900.0102-E1-72
EM101	ANN20001223.0900.0102-E20-73
EM102	ANN20001223.0900.0102-E20-74
EM103	ANN20001223.0900.0102-E20-75
EM104	ANN20001223.0900.0102-E23-76
EM105	ANN20001223.0900.0102-E20-77
EM106	ANN20001223.0900.0102-E24-78
EM107	ANN20001223.0900.0102-E20-79
EM108	ANN20001223.0900.0102-E25-80
EM109	ANN20001223.0900.0102-E29-81
EM110	ANN20001223.0900.0102-E20-82
EM111	ANN20001223.0900.0102-E20-83
EM112	ANN20001223.0900.0102-E20-84
EM113	ANN20001223.0900.0102-E20-85
EM114	ANN20001223.0900.0102-E1-86
EM115	ANN20001223.0900.0102-E26-87
EM79	ANN20001223.0900.0102-E3-88
EM80	ANN20001223.0900.0102-E3-89
EM89	ANN20001223.0900.0102-E3-90
EM90	ANN20001223.0900.0102-E3-91
EM92	ANN20001223.0900.0102-E3-92
EM116	ANN20001223.0900.0102-E28-93
EM117	ANN20001223.0900.0102-E27-94
EM1	ANN20001223.0900.0102-E29-95
EM2	ANN20001223.0900.0102-E29-96
EM54	ANN20001223.0900.0102-E6-97
EM4	ANN20001223.0900.0102-E30-98
EM5	ANN20001223.0900.0102-E31-99
EM6	ANN20001223.0900.0102-E32-100
EM7	ANN20001223.0900.0102-E34-101
EM8	ANN20001223.0900.0102-E35-102
EM9	ANN20001223.0900.0102-E35-103
EM10	ANN20001223.0900.0102-E36-104
EM11	ANN20001223.0900.0102-E38-105
EM12	ANN20001223.0900.0102-E37-106
EM13	ANN20001223.0900.0102-E39-107
EM14	ANN20001223.0900.0102-E33-108
EM15	ANN20001223.0900.0102-E40-109
EM16	ANN20001223.0900.0102-E33-110
EM17	ANN20001223.0900.0102-E1-111
R1	ANN20001223.0900.0102-R1
R2	ANN20001223.0900.0102-R2
R3	ANN20001223.0900.0102-R3
R4	ANN20001223.0900.0102-R4
R5	ANN20001223.0900.0102-R5
R6	ANN20001223.0900.0102-R6
R7	ANN20001223.0900.0102-R7
R8	ANN20001223.0900.0102-R8
RM1	ANN20001223.0900.0102-R1-1
RM2	ANN20001223.0900.0102-R2-1
RM3	ANN20001223.0900.0102-R3-1
RM4	ANN20001223.0900.0102-R4-1
RM5	ANN20001223.0900.0102-R5-1
RM6	ANN20001223.0900.0102-R6-1
RM7	ANN20001223.0900.0102-R7-1
RM8	ANN20001223.0900.0102-R4-2
V1	ANN20001223.0900.0102-EV1
V2	ANN20001223.0900.0102-EV2
V4	ANN20001223.0900.0102-EV3
V5	ANN20001223.0900.0102-EV4
V6	ANN20001223.0900.0102-EV5
V7	ANN20001223.0900.0102-EV6
VM1	ANN20001223.0900.0102-EV1-1
VM2	ANN20001223.0900.0102-EV2-1
VM4	ANN20001223.0900.0102-EV3-1
VM5	ANN20001223.0900.0102-EV4-1
VM6	ANN20001223.0900.0102-EV5-1
VM7	ANN20001223.0900.0102-EV6-1
Q1	ANN20001223.0900.0102-T1
Q2	ANN20001223.0900.0102-T2
Q4	ANN20001223.0900.0102-V1
Q5	ANN20001223.0900.0102-V2
Q3	ANN20001223.0900.0102-T3
QM4	ANN20001223.0900.0102-V1-1
QM5	ANN20001223.0900.0102-V2-1
