CE6	ANN20001107.0900.0039-CE1
R3	ANN20001107.0900.0039-R3
R4	ANN20001107.0900.0039-R4
R5	ANN20001107.0900.0039-R5
R6	ANN20001107.0900.0039-R6
R7	ANN20001107.0900.0039-R7
R8	ANN20001107.0900.0039-R8
R9	ANN20001107.0900.0039-R9
R10	ANN20001107.0900.0039-R10
R11	ANN20001107.0900.0039-R11
R12	ANN20001107.0900.0039-R12
R13	ANN20001107.0900.0039-R13
R14	ANN20001107.0900.0039-R14
R15	ANN20001107.0900.0039-R15
RM1	ANN20001107.0900.0039-R1-1
RM2	ANN20001107.0900.0039-R2-1
RM3	ANN20001107.0900.0039-R3-1
RM4	ANN20001107.0900.0039-R4-1
RM5	ANN20001107.0900.0039-R5-1
RM6	ANN20001107.0900.0039-R6-1
RM7	ANN20001107.0900.0039-R7-1
RM8	ANN20001107.0900.0039-R8-1
RM9	ANN20001107.0900.0039-R9-1
RM10	ANN20001107.0900.0039-R10-1
RM11	ANN20001107.0900.0039-R11-1
RM12	ANN20001107.0900.0039-R12-1
RM13	ANN20001107.0900.0039-R13-1
RM15	ANN20001107.0900.0039-R14-1
RM16	ANN20001107.0900.0039-R15-1
V3	ANN20001107.0900.0039-EV1
V4	ANN20001107.0900.0039-EV2
V2	ANN20001107.0900.0039-EV3
VM3	ANN20001107.0900.0039-EV1-1
VM4	ANN20001107.0900.0039-EV2-1
VM2	ANN20001107.0900.0039-EV3-1
Q2	ANN20001107.0900.0039-T1
Q3	ANN20001107.0900.0039-T2
Q4	ANN20001107.0900.0039-T3
Q5	ANN20001107.0900.0039-T4
Q6	ANN20001107.0900.0039-T5
Q7	ANN20001107.0900.0039-T6
Q8	ANN20001107.0900.0039-T7
