CE12	ANN20001213.0900.0063-CE1
EM105	ANN20001213.0900.0063-E60-68
EM106	ANN20001213.0900.0063-E31-69
EM107	ANN20001213.0900.0063-E36-70
EM108	ANN20001213.0900.0063-E31-71
EM109	ANN20001213.0900.0063-E31-72
EM110	ANN20001213.0900.0063-E60-73
EM111	ANN20001213.0900.0063-E60-74
EM112	ANN20001213.0900.0063-E37-75
EM113	ANN20001213.0900.0063-E60-76
EM114	ANN20001213.0900.0063-E60-77
EM115	ANN20001213.0900.0063-E1-78
EM116	ANN20001213.0900.0063-E60-79
EM117	ANN20001213.0900.0063-E38-80
EM118	ANN20001213.0900.0063-E39-81
EM119	ANN20001213.0900.0063-E38-82
EM120	ANN20001213.0900.0063-E60-83
EM121	ANN20001213.0900.0063-E40-84
EM122	ANN20001213.0900.0063-E41-85
EM2	ANN20001213.0900.0063-E50-86
EM123	ANN20001213.0900.0063-E42-87
EM124	ANN20001213.0900.0063-E11-88
EM125	ANN20001213.0900.0063-E11-89
EM126	ANN20001213.0900.0063-E11-90
EM127	ANN20001213.0900.0063-E60-91
EM128	ANN20001213.0900.0063-E60-92
EM129	ANN20001213.0900.0063-E60-93
EM130	ANN20001213.0900.0063-E43-94
EM131	ANN20001213.0900.0063-E44-95
EM132	ANN20001213.0900.0063-E43-96
EM133	ANN20001213.0900.0063-E45-97
EM134	ANN20001213.0900.0063-E60-98
EM135	ANN20001213.0900.0063-E43-99
EM136	ANN20001213.0900.0063-E43-100
EM137	ANN20001213.0900.0063-E43-101
EM138	ANN20001213.0900.0063-E43-102
EM139	ANN20001213.0900.0063-E46-103
EM140	ANN20001213.0900.0063-E46-104
EM141	ANN20001213.0900.0063-E11-105
EM142	ANN20001213.0900.0063-E47-106
EM29	ANN20001213.0900.0063-E48-107
EM3	ANN20001213.0900.0063-E23-108
EM4	ANN20001213.0900.0063-E23-109
EM43	ANN20001213.0900.0063-E23-110
EM44	ANN20001213.0900.0063-E60-111
EM35	ANN20001213.0900.0063-E51-112
EM36	ANN20001213.0900.0063-E52-113
EM45	ANN20001213.0900.0063-E53-114
EM40	ANN20001213.0900.0063-E54-115
EM41	ANN20001213.0900.0063-E10-116
EM46	ANN20001213.0900.0063-E55-117
EM47	ANN20001213.0900.0063-E60-118
EM48	ANN20001213.0900.0063-E55-119
EM75	ANN20001213.0900.0063-E56-120
EM50	ANN20001213.0900.0063-E57-121
EM17	ANN20001213.0900.0063-E58-122
EM51	ANN20001213.0900.0063-E59-123
EM19	ANN20001213.0900.0063-E60-124
R1	ANN20001213.0900.0063-R1
R2	ANN20001213.0900.0063-R2
R3	ANN20001213.0900.0063-R3
R4	ANN20001213.0900.0063-R4
R5	ANN20001213.0900.0063-R5
R6	ANN20001213.0900.0063-R6
R7	ANN20001213.0900.0063-R7
R8	ANN20001213.0900.0063-R8
R9	ANN20001213.0900.0063-R9
R10	ANN20001213.0900.0063-R10
R11	ANN20001213.0900.0063-R11
R12	ANN20001213.0900.0063-R12
R13	ANN20001213.0900.0063-R13
R14	ANN20001213.0900.0063-R14
R15	ANN20001213.0900.0063-R15
R16	ANN20001213.0900.0063-R16
R18	ANN20001213.0900.0063-R17
R19	ANN20001213.0900.0063-R18
R20	ANN20001213.0900.0063-R19
R21	ANN20001213.0900.0063-R20
R22	ANN20001213.0900.0063-R21
R23	ANN20001213.0900.0063-R22
R24	ANN20001213.0900.0063-R23
R25	ANN20001213.0900.0063-R24
R26	ANN20001213.0900.0063-R25
RM1	ANN20001213.0900.0063-R1-1
RM2	ANN20001213.0900.0063-R2-1
RM3	ANN20001213.0900.0063-R3-1
RM4	ANN20001213.0900.0063-R4-1
RM5	ANN20001213.0900.0063-R5-1
RM6	ANN20001213.0900.0063-R6-1
RM7	ANN20001213.0900.0063-R7-1
RM8	ANN20001213.0900.0063-R8-1
RM9	ANN20001213.0900.0063-R9-1
RM10	ANN20001213.0900.0063-R10-1
RM11	ANN20001213.0900.0063-R11-1
RM12	ANN20001213.0900.0063-R12-1
RM13	ANN20001213.0900.0063-R13-1
RM14	ANN20001213.0900.0063-R14-1
RM15	ANN20001213.0900.0063-R15-1
RM16	ANN20001213.0900.0063-R16-1
RM18	ANN20001213.0900.0063-R17-1
RM19	ANN20001213.0900.0063-R10-2
RM20	ANN20001213.0900.0063-R19-1
RM21	ANN20001213.0900.0063-R20-1
RM22	ANN20001213.0900.0063-R21-1
RM23	ANN20001213.0900.0063-R22-1
RM24	ANN20001213.0900.0063-R23-1
RM25	ANN20001213.0900.0063-R24-1
RM26	ANN20001213.0900.0063-R25-1
V1	ANN20001213.0900.0063-EV1
V3	ANN20001213.0900.0063-EV2
V4	ANN20001213.0900.0063-EV3
V5	ANN20001213.0900.0063-EV4
V6	ANN20001213.0900.0063-EV5
V7	ANN20001213.0900.0063-EV6
V8	ANN20001213.0900.0063-EV7
V9	ANN20001213.0900.0063-EV8
V10	ANN20001213.0900.0063-EV9
V11	ANN20001213.0900.0063-EV10
V12	ANN20001213.0900.0063-EV11
V13	ANN20001213.0900.0063-EV12
V14	ANN20001213.0900.0063-EV13
V15	ANN20001213.0900.0063-EV14
V16	ANN20001213.0900.0063-EV15
V17	ANN20001213.0900.0063-EV16
VM1	ANN20001213.0900.0063-EV1-1
VM3	ANN20001213.0900.0063-EV2-1
VM4	ANN20001213.0900.0063-EV3-1
VM5	ANN20001213.0900.0063-EV4-1
VM6	ANN20001213.0900.0063-EV5-1
VM7	ANN20001213.0900.0063-EV6-1
VM8	ANN20001213.0900.0063-EV7-1
VM9	ANN20001213.0900.0063-EV8-1
VM10	ANN20001213.0900.0063-EV9-1
VM12	ANN20001213.0900.0063-EV10-1
VM13	ANN20001213.0900.0063-EV11-1
VM14	ANN20001213.0900.0063-EV12-1
VM15	ANN20001213.0900.0063-EV13-1
VM16	ANN20001213.0900.0063-EV14-1
VM17	ANN20001213.0900.0063-EV15-1
VM18	ANN20001213.0900.0063-EV16-1
Q1	ANN20001213.0900.0063-T1
Q2	ANN20001213.0900.0063-T2
Q3	ANN20001213.0900.0063-T3
Q4	ANN20001213.0900.0063-T4
Q5	ANN20001213.0900.0063-T5
Q6	ANN20001213.0900.0063-V1
Q8	ANN20001213.0900.0063-T6
Q9	ANN20001213.0900.0063-T7
Q10	ANN20001213.0900.0063-T8
Q11	ANN20001213.0900.0063-V2
QM6	ANN20001213.0900.0063-V1-1
QM11	ANN20001213.0900.0063-V2-1
