CE9	ANN20001128.0900.0064-CE1
E62	ANN20001128.0900.0064-E42
E63	ANN20001128.0900.0064-E43
E67	ANN20001128.0900.0064-E44
E69	ANN20001128.0900.0064-E45
E70	ANN20001128.0900.0064-E46
E71	ANN20001128.0900.0064-E47
E72	ANN20001128.0900.0064-E48
E73	ANN20001128.0900.0064-E49
E74	ANN20001128.0900.0064-E50
E75	ANN20001128.0900.0064-E51
E76	ANN20001128.0900.0064-E52
E77	ANN20001128.0900.0064-E53
E78	ANN20001128.0900.0064-E54
E79	ANN20001128.0900.0064-E55
E80	ANN20001128.0900.0064-E56
E82	ANN20001128.0900.0064-E57
E2	ANN20001128.0900.0064-E58
E3	ANN20001128.0900.0064-E59
E4	ANN20001128.0900.0064-E60
E5	ANN20001128.0900.0064-E61
E6	ANN20001128.0900.0064-E62
E7	ANN20001128.0900.0064-E63
E8	ANN20001128.0900.0064-E64
E10	ANN20001128.0900.0064-E65
E11	ANN20001128.0900.0064-E66
E12	ANN20001128.0900.0064-E67
E13	ANN20001128.0900.0064-E68
EM1	ANN20001128.0900.0064-E26-1
EM20	ANN20001128.0900.0064-E1-2
EM21	ANN20001128.0900.0064-E2-3
EM22	ANN20001128.0900.0064-E2-4
EM23	ANN20001128.0900.0064-E2-5
EM24	ANN20001128.0900.0064-E3-6
EM25	ANN20001128.0900.0064-E4-7
EM26	ANN20001128.0900.0064-E5-8
EM27	ANN20001128.0900.0064-E5-9
EM28	ANN20001128.0900.0064-E6-10
EM29	ANN20001128.0900.0064-E7-11
EM30	ANN20001128.0900.0064-E8-12
EM31	ANN20001128.0900.0064-E9-13
EM32	ANN20001128.0900.0064-E10-14
EM33	ANN20001128.0900.0064-E58-15
EM34	ANN20001128.0900.0064-E11-16
EM35	ANN20001128.0900.0064-E12-17
EM36	ANN20001128.0900.0064-E13-18
EM37	ANN20001128.0900.0064-E58-19
EM38	ANN20001128.0900.0064-E13-20
EM39	ANN20001128.0900.0064-E14-21
EM40	ANN20001128.0900.0064-E15-22
EM41	ANN20001128.0900.0064-E16-23
EM42	ANN20001128.0900.0064-E16-24
EM43	ANN20001128.0900.0064-E17-25
EM44	ANN20001128.0900.0064-E18-26
EM48	ANN20001128.0900.0064-E19-27
EM46	ANN20001128.0900.0064-E20-28
EM47	ANN20001128.0900.0064-E21-29
EM49	ANN20001128.0900.0064-E22-30
EM50	ANN20001128.0900.0064-E23-31
EM51	ANN20001128.0900.0064-E24-32
EM52	ANN20001128.0900.0064-E25-33
EM53	ANN20001128.0900.0064-E27-34
EM54	ANN20001128.0900.0064-E28-35
EM55	ANN20001128.0900.0064-E29-36
EM56	ANN20001128.0900.0064-E22-37
EM57	ANN20001128.0900.0064-E22-38
EM58	ANN20001128.0900.0064-E30-39
EM59	ANN20001128.0900.0064-E31-40
EM60	ANN20001128.0900.0064-E64-41
EM61	ANN20001128.0900.0064-E64-42
EM62	ANN20001128.0900.0064-E32-43
EM63	ANN20001128.0900.0064-E33-44
EM64	ANN20001128.0900.0064-E34-45
EM65	ANN20001128.0900.0064-E5-46
EM66	ANN20001128.0900.0064-E5-47
EM67	ANN20001128.0900.0064-E35-48
EM68	ANN20001128.0900.0064-E36-49
EM69	ANN20001128.0900.0064-E37-50
EM70	ANN20001128.0900.0064-E38-51
EM71	ANN20001128.0900.0064-E39-52
EM72	ANN20001128.0900.0064-E38-53
EM73	ANN20001128.0900.0064-E40-54
EM74	ANN20001128.0900.0064-E41-55
EM75	ANN20001128.0900.0064-E42-56
EM76	ANN20001128.0900.0064-E43-57
EM82	ANN20001128.0900.0064-E44-58
EM83	ANN20001128.0900.0064-E64-59
EM84	ANN20001128.0900.0064-E64-60
EM86	ANN20001128.0900.0064-E45-61
EM87	ANN20001128.0900.0064-E46-62
EM88	ANN20001128.0900.0064-E47-63
EM2	ANN20001128.0900.0064-E59-64
EM89	ANN20001128.0900.0064-E48-65
EM90	ANN20001128.0900.0064-E48-66
EM91	ANN20001128.0900.0064-E49-67
EM92	ANN20001128.0900.0064-E50-68
EM93	ANN20001128.0900.0064-E51-69
EM94	ANN20001128.0900.0064-E52-70
EM95	ANN20001128.0900.0064-E49-71
EM96	ANN20001128.0900.0064-E31-72
EM97	ANN20001128.0900.0064-E53-73
EM98	ANN20001128.0900.0064-E5-74
EM99	ANN20001128.0900.0064-E54-75
EM100	ANN20001128.0900.0064-E42-76
EM101	ANN20001128.0900.0064-E55-77
EM102	ANN20001128.0900.0064-E56-78
EM105	ANN20001128.0900.0064-E49-79
EM106	ANN20001128.0900.0064-E57-80
EM3	ANN20001128.0900.0064-E60-81
EM4	ANN20001128.0900.0064-E61-82
EM5	ANN20001128.0900.0064-E61-83
EM6	ANN20001128.0900.0064-E61-84
EM7	ANN20001128.0900.0064-E61-85
EM8	ANN20001128.0900.0064-E61-86
EM9	ANN20001128.0900.0064-E61-87
EM10	ANN20001128.0900.0064-E61-88
EM11	ANN20001128.0900.0064-E62-89
EM12	ANN20001128.0900.0064-E62-90
EM13	ANN20001128.0900.0064-E63-91
EM14	ANN20001128.0900.0064-E64-92
EM15	ANN20001128.0900.0064-E64-93
EM16	ANN20001128.0900.0064-E65-94
EM17	ANN20001128.0900.0064-E66-95
EM18	ANN20001128.0900.0064-E67-96
EM19	ANN20001128.0900.0064-E68-97
R1	ANN20001128.0900.0064-R1
R3	ANN20001128.0900.0064-R2
R6	ANN20001128.0900.0064-R3
R7	ANN20001128.0900.0064-R4
R8	ANN20001128.0900.0064-R5
R10	ANN20001128.0900.0064-R6
R11	ANN20001128.0900.0064-R7
R12	ANN20001128.0900.0064-R8
R13	ANN20001128.0900.0064-R9
R14	ANN20001128.0900.0064-R10
R15	ANN20001128.0900.0064-R11
R16	ANN20001128.0900.0064-R12
R17	ANN20001128.0900.0064-R13
RM1	ANN20001128.0900.0064-R1-1
RM3	ANN20001128.0900.0064-R2-1
RM6	ANN20001128.0900.0064-R3-1
RM7	ANN20001128.0900.0064-R4-1
RM8	ANN20001128.0900.0064-R5-1
RM10	ANN20001128.0900.0064-R6-1
RM11	ANN20001128.0900.0064-R7-1
RM12	ANN20001128.0900.0064-R8-1
RM13	ANN20001128.0900.0064-R9-1
RM14	ANN20001128.0900.0064-R10-1
RM15	ANN20001128.0900.0064-R11-1
RM16	ANN20001128.0900.0064-R12-1
RM17	ANN20001128.0900.0064-R13-1
V1	ANN20001128.0900.0064-EV1
V2	ANN20001128.0900.0064-EV2
V3	ANN20001128.0900.0064-EV3
VM1	ANN20001128.0900.0064-EV1-1
VM2	ANN20001128.0900.0064-EV2-1
VM3	ANN20001128.0900.0064-EV3-1
Q1	ANN20001128.0900.0064-T1
Q2	ANN20001128.0900.0064-V1
Q4	ANN20001128.0900.0064-V2
Q5	ANN20001128.0900.0064-T2
Q7	ANN20001128.0900.0064-V3
Q9	ANN20001128.0900.0064-V4
Q11	ANN20001128.0900.0064-V5
Q12	ANN20001128.0900.0064-V6
Q13	ANN20001128.0900.0064-V7
Q14	ANN20001128.0900.0064-T3
Q15	ANN20001128.0900.0064-V8
Q17	ANN20001128.0900.0064-T4
Q18	ANN20001128.0900.0064-V9
Q19	ANN20001128.0900.0064-V10
Q21	ANN20001128.0900.0064-V11
Q23	ANN20001128.0900.0064-V12
Q25	ANN20001128.0900.0064-V13
Q27	ANN20001128.0900.0064-V14
Q30	ANN20001128.0900.0064-V15
Q31	ANN20001128.0900.0064-V16
Q32	ANN20001128.0900.0064-V17
Q33	ANN20001128.0900.0064-V18
Q34	ANN20001128.0900.0064-T5
Q35	ANN20001128.0900.0064-V19
Q37	ANN20001128.0900.0064-V20
Q38	ANN20001128.0900.0064-V21
Q39	ANN20001128.0900.0064-V22
Q40	ANN20001128.0900.0064-V23
Q41	ANN20001128.0900.0064-V24
Q42	ANN20001128.0900.0064-V25
Q43	ANN20001128.0900.0064-V26
Q45	ANN20001128.0900.0064-T6
Q46	ANN20001128.0900.0064-V27
Q47	ANN20001128.0900.0064-T7
Q48	ANN20001128.0900.0064-V28
Q50	ANN20001128.0900.0064-T8
Q51	ANN20001128.0900.0064-V29
Q52	ANN20001128.0900.0064-V30
Q53	ANN20001128.0900.0064-T9
Q54	ANN20001128.0900.0064-T10
Q55	ANN20001128.0900.0064-V31
Q56	ANN20001128.0900.0064-T11
Q57	ANN20001128.0900.0064-T12
Q58	ANN20001128.0900.0064-T13
Q59	ANN20001128.0900.0064-T14
QM2	ANN20001128.0900.0064-V1-1
QM4	ANN20001128.0900.0064-V2-1
QM7	ANN20001128.0900.0064-V3-1
QM9	ANN20001128.0900.0064-V4-1
QM11	ANN20001128.0900.0064-V5-1
QM12	ANN20001128.0900.0064-V6-1
QM13	ANN20001128.0900.0064-V7-1
QM15	ANN20001128.0900.0064-V8-1
QM18	ANN20001128.0900.0064-V9-1
QM19	ANN20001128.0900.0064-V10-1
QM21	ANN20001128.0900.0064-V11-1
QM23	ANN20001128.0900.0064-V12-1
QM25	ANN20001128.0900.0064-V13-1
QM27	ANN20001128.0900.0064-V14-1
QM30	ANN20001128.0900.0064-V15-1
QM31	ANN20001128.0900.0064-V16-1
QM32	ANN20001128.0900.0064-V17-1
QM33	ANN20001128.0900.0064-V18-1
QM35	ANN20001128.0900.0064-V19-1
QM37	ANN20001128.0900.0064-V20-1
QM38	ANN20001128.0900.0064-V21-1
QM39	ANN20001128.0900.0064-V22-1
QM40	ANN20001128.0900.0064-V23-1
QM41	ANN20001128.0900.0064-V24-1
QM42	ANN20001128.0900.0064-V25-1
QM43	ANN20001128.0900.0064-V26-1
QM46	ANN20001128.0900.0064-V27-1
QM48	ANN20001128.0900.0064-V28-1
QM51	ANN20001128.0900.0064-V29-1
QM52	ANN20001128.0900.0064-V30-1
QM55	ANN20001128.0900.0064-V31-1
