CE11	ANN20001125.0900.0084-CE1
V3	ANN20001125.0900.0084-EV2
V4	ANN20001125.0900.0084-EV3
V5	ANN20001125.0900.0084-EV4
V6	ANN20001125.0900.0084-EV5
V7	ANN20001125.0900.0084-EV6
VM1	ANN20001125.0900.0084-EV1-1
VM3	ANN20001125.0900.0084-EV2-1
VM4	ANN20001125.0900.0084-EV3-1
VM5	ANN20001125.0900.0084-EV4-1
VM6	ANN20001125.0900.0084-EV5-1
VM7	ANN20001125.0900.0084-EV6-1
Q1	ANN20001125.0900.0084-T1
Q3	ANN20001125.0900.0084-T2
