CE9	ANN20001201.1500.0092-CE1
EM84	ANN20001201.1500.0092-E29-65
EM85	ANN20001201.1500.0092-E29-66
EM86	ANN20001201.1500.0092-E31-67
EM87	ANN20001201.1500.0092-E26-68
EM88	ANN20001201.1500.0092-E26-69
EM89	ANN20001201.1500.0092-E29-70
EM90	ANN20001201.1500.0092-E29-71
EM91	ANN20001201.1500.0092-E29-72
EM92	ANN20001201.1500.0092-E29-73
EM93	ANN20001201.1500.0092-E26-74
EM94	ANN20001201.1500.0092-E27-75
EM95	ANN20001201.1500.0092-E27-76
EM97	ANN20001201.1500.0092-E17-77
EM98	ANN20001201.1500.0092-E26-78
EM99	ANN20001201.1500.0092-E27-79
EM100	ANN20001201.1500.0092-E29-80
EM101	ANN20001201.1500.0092-E29-81
EM102	ANN20001201.1500.0092-E27-82
EM103	ANN20001201.1500.0092-E27-83
EM104	ANN20001201.1500.0092-E29-84
EM105	ANN20001201.1500.0092-E27-85
EM106	ANN20001201.1500.0092-E29-86
EM107	ANN20001201.1500.0092-E9-87
EM108	ANN20001201.1500.0092-E26-88
EM109	ANN20001201.1500.0092-E29-89
EM110	ANN20001201.1500.0092-E29-90
EM111	ANN20001201.1500.0092-E27-91
EM112	ANN20001201.1500.0092-E27-92
EM113	ANN20001201.1500.0092-E27-93
EM114	ANN20001201.1500.0092-E27-94
EM115	ANN20001201.1500.0092-E29-95
EM116	ANN20001201.1500.0092-E27-96
EM117	ANN20001201.1500.0092-E27-97
EM118	ANN20001201.1500.0092-E27-98
EM119	ANN20001201.1500.0092-E29-99
EM120	ANN20001201.1500.0092-E29-100
EM121	ANN20001201.1500.0092-E27-101
EM123	ANN20001201.1500.0092-E29-102
EM124	ANN20001201.1500.0092-E9-103
EM125	ANN20001201.1500.0092-E27-104
EM126	ANN20001201.1500.0092-E18-105
EM127	ANN20001201.1500.0092-E28-106
EM129	ANN20001201.1500.0092-E19-107
EM130	ANN20001201.1500.0092-E19-108
EM131	ANN20001201.1500.0092-E29-109
EM132	ANN20001201.1500.0092-E29-110
EM133	ANN20001201.1500.0092-E29-111
EM134	ANN20001201.1500.0092-E29-112
EM135	ANN20001201.1500.0092-E29-113
EM136	ANN20001201.1500.0092-E29-114
EM137	ANN20001201.1500.0092-E29-115
EM138	ANN20001201.1500.0092-E29-116
EM139	ANN20001201.1500.0092-E29-117
EM140	ANN20001201.1500.0092-E29-118
EM141	ANN20001201.1500.0092-E27-119
EM142	ANN20001201.1500.0092-E27-120
EM143	ANN20001201.1500.0092-E26-121
EM144	ANN20001201.1500.0092-E20-122
EM145	ANN20001201.1500.0092-E26-123
EM146	ANN20001201.1500.0092-E27-124
EM147	ANN20001201.1500.0092-E31-125
EM148	ANN20001201.1500.0092-E27-126
EM149	ANN20001201.1500.0092-E26-127
EM150	ANN20001201.1500.0092-E14-128
EM151	ANN20001201.1500.0092-E26-129
EM152	ANN20001201.1500.0092-E9-130
EM154	ANN20001201.1500.0092-E26-131
EM155	ANN20001201.1500.0092-E14-132
EM156	ANN20001201.1500.0092-E8-133
EM157	ANN20001201.1500.0092-E21-134
EM158	ANN20001201.1500.0092-E26-135
EM159	ANN20001201.1500.0092-E4-136
EM160	ANN20001201.1500.0092-E27-137
EM161	ANN20001201.1500.0092-E28-138
EM162	ANN20001201.1500.0092-E23-139
EM5	ANN20001201.1500.0092-E22-140
EM163	ANN20001201.1500.0092-E31-141
EM1	ANN20001201.1500.0092-E23-142
EM2	ANN20001201.1500.0092-E23-143
EM3	ANN20001201.1500.0092-E24-144
EM4	ANN20001201.1500.0092-E25-145
EM164	ANN20001201.1500.0092-E6-146
EM6	ANN20001201.1500.0092-E27-147
EM7	ANN20001201.1500.0092-E28-148
EM8	ANN20001201.1500.0092-E26-149
EM9	ANN20001201.1500.0092-E30-150
EM10	ANN20001201.1500.0092-E29-151
EM11	ANN20001201.1500.0092-E29-152
EM12	ANN20001201.1500.0092-E31-153
EM13	ANN20001201.1500.0092-E32-154
EM14	ANN20001201.1500.0092-E29-155
R1	ANN20001201.1500.0092-R1
R2	ANN20001201.1500.0092-R2
R3	ANN20001201.1500.0092-R3
R4	ANN20001201.1500.0092-R4
R5	ANN20001201.1500.0092-R5
R6	ANN20001201.1500.0092-R6
R7	ANN20001201.1500.0092-R7
R8	ANN20001201.1500.0092-R8
R9	ANN20001201.1500.0092-R9
R10	ANN20001201.1500.0092-R10
R12	ANN20001201.1500.0092-R11
R13	ANN20001201.1500.0092-R12
R14	ANN20001201.1500.0092-R13
RM1	ANN20001201.1500.0092-R1-1
RM2	ANN20001201.1500.0092-R2-1
RM3	ANN20001201.1500.0092-R3-1
RM4	ANN20001201.1500.0092-R4-1
RM5	ANN20001201.1500.0092-R5-1
RM6	ANN20001201.1500.0092-R4-2
RM7	ANN20001201.1500.0092-R7-1
RM8	ANN20001201.1500.0092-R8-1
RM9	ANN20001201.1500.0092-R9-1
RM10	ANN20001201.1500.0092-R10-1
RM12	ANN20001201.1500.0092-R5-2
RM13	ANN20001201.1500.0092-R5-3
RM14	ANN20001201.1500.0092-R13-1
V1	ANN20001201.1500.0092-EV1
V2	ANN20001201.1500.0092-EV2
V3	ANN20001201.1500.0092-EV3
V4	ANN20001201.1500.0092-EV4
V5	ANN20001201.1500.0092-EV5
V6	ANN20001201.1500.0092-EV6
V7	ANN20001201.1500.0092-EV7
V8	ANN20001201.1500.0092-EV8
V9	ANN20001201.1500.0092-EV9
V10	ANN20001201.1500.0092-EV10
V11	ANN20001201.1500.0092-EV11
V12	ANN20001201.1500.0092-EV12
VM1	ANN20001201.1500.0092-EV1-1
VM2	ANN20001201.1500.0092-EV2-1
VM3	ANN20001201.1500.0092-EV3-1
VM4	ANN20001201.1500.0092-EV4-1
VM5	ANN20001201.1500.0092-EV5-1
VM6	ANN20001201.1500.0092-EV6-1
VM7	ANN20001201.1500.0092-EV7-1
VM8	ANN20001201.1500.0092-EV8-1
VM9	ANN20001201.1500.0092-EV9-1
VM10	ANN20001201.1500.0092-EV10-1
VM11	ANN20001201.1500.0092-EV11-1
VM12	ANN20001201.1500.0092-EV12-1
Q1	ANN20001201.1500.0092-T1
Q2	ANN20001201.1500.0092-T2
Q3	ANN20001201.1500.0092-T3
Q4	ANN20001201.1500.0092-V1
Q5	ANN20001201.1500.0092-T4
Q6	ANN20001201.1500.0092-T5
QM4	ANN20001201.1500.0092-V1-1
